Demand for California (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389936&sdid=EBA.CAL-ALL.D.H
04:20:22 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAL-ALL.D.H megawatthours
12/16/2021 17H,33658
12/16/2021 16H,33974
12/16/2021 15H,32543
12/16/2021 14H,29826
12/16/2021 13H,28370
12/16/2021 12H,27989
12/16/2021 11H,27943
12/16/2021 10H,28472
12/16/2021 09H,29476
12/16/2021 08H,30631
12/16/2021 07H,33149
12/16/2021 06H,35343
12/16/2021 05H,36781
12/16/2021 04H,37491
12/16/2021 03H,37893
12/16/2021 02H,37861
12/16/2021 01H,35095
12/16/2021 00H,32994
12/15/2021 23H,32119
12/15/2021 22H,31578
12/15/2021 21H,31207
12/15/2021 20H,31022
12/15/2021 19H,31350
12/15/2021 18H,32526
12/15/2021 17H,33705
12/15/2021 16H,34221
12/15/2021 15H,32753
12/15/2021 14H,29785
12/15/2021 13H,28169
12/15/2021 12H,27665
12/15/2021 11H,27828
12/15/2021 10H,28349
12/15/2021 09H,29127
12/15/2021 08H,30657
12/15/2021 07H,32789
12/15/2021 06H,35179
12/15/2021 05H,36736
12/15/2021 04H,37542
12/15/2021 03H,37955
12/15/2021 02H,37890
12/15/2021 01H,35115
12/15/2021 00H,33585
12/14/2021 23H,33426
12/14/2021 22H,33557
12/14/2021 21H,33635
12/14/2021 20H,33544
12/14/2021 19H,34022
12/14/2021 18H,34263
12/14/2021 17H,33918
12/14/2021 16H,33195
12/14/2021 15H,31044
12/14/2021 14H,28369
12/14/2021 13H,26998
12/14/2021 12H,26940
12/14/2021 11H,27265
12/14/2021 10H,27758
12/14/2021 09H,28360
12/14/2021 08H,29698
12/14/2021 07H,31456
12/14/2021 06H,33822
12/14/2021 05H,35476
12/14/2021 04H,36424
12/14/2021 03H,37134
12/14/2021 02H,37305
12/14/2021 01H,35829
12/14/2021 00H,34531
12/13/2021 23H,34233
12/13/2021 22H,34205
12/13/2021 21H,34356
12/13/2021 20H,34276
12/13/2021 19H,34163
12/13/2021 18H,33757
12/13/2021 17H,33202
12/13/2021 16H,32386
12/13/2021 15H,30396
12/13/2021 14H,27927
12/13/2021 13H,26359
12/13/2021 12H,25747
12/13/2021 11H,26117
12/13/2021 10H,26501
12/13/2021 09H,27048
12/13/2021 08H,27937
12/13/2021 07H,29677
12/13/2021 06H,31611
12/13/2021 05H,32723
12/13/2021 04H,33424
12/13/2021 03H,33771
12/13/2021 02H,33607
12/13/2021 01H,31090
12/13/2021 00H,28631
12/12/2021 23H,28177
12/12/2021 22H,27620
12/12/2021 21H,27287
12/12/2021 20H,27212
12/12/2021 19H,27470
12/12/2021 18H,27947
12/12/2021 17H,27829
12/12/2021 16H,27377
12/12/2021 15H,26879
12/12/2021 14H,25904
12/12/2021 13H,25560
12/12/2021 12H,25561
12/12/2021 11H,25776
12/12/2021 10H,26112
12/12/2021 09H,27012
12/12/2021 08H,28423
12/12/2021 07H,30086
12/12/2021 06H,31447
12/12/2021 05H,32216
12/12/2021 04H,32836
12/12/2021 03H,33105
12/12/2021 02H,32843
12/12/2021 01H,29988
12/12/2021 00H,27445
12/11/2021 23H,26869
12/11/2021 22H,26410
12/11/2021 21H,26243
12/11/2021 20H,26637
12/11/2021 19H,27506
12/11/2021 18H,27927
12/11/2021 17H,28145
12/11/2021 16H,28499
12/11/2021 15H,28192
12/11/2021 14H,26808
12/11/2021 13H,26160
12/11/2021 12H,26030
12/11/2021 11H,26216
12/11/2021 10H,26796
12/11/2021 09H,27789
12/11/2021 08H,29322
12/11/2021 07H,31151
12/11/2021 06H,32880
12/11/2021 05H,33960
12/11/2021 04H,34436
12/11/2021 03H,34979
12/11/2021 02H,34904
12/11/2021 01H,32131
12/11/2021 00H,29748
12/10/2021 23H,28983
12/10/2021 22H,28855
12/10/2021 21H,29549
12/10/2021 20H,29693
12/10/2021 19H,29717
12/10/2021 18H,30664
12/10/2021 17H,31783
12/10/2021 16H,32146
12/10/2021 15H,30680
12/10/2021 14H,28089
12/10/2021 13H,26559
12/10/2021 12H,26342
12/10/2021 11H,26480
12/10/2021 10H,26832
12/10/2021 09H,27661
12/10/2021 08H,28845
12/10/2021 07H,30762
12/10/2021 06H,32810
12/10/2021 05H,34195
12/10/2021 04H,38561
12/10/2021 03H,35351
12/10/2021 02H,35268
12/10/2021 01H,33001
12/10/2021 00H,31495
12/9/2021 23H,31067
12/9/2021 22H,31640
12/9/2021 21H,31313
12/9/2021 20H,31670
12/9/2021 19H,31658
12/9/2021 18H,31608
12/9/2021 17H,31561
12/9/2021 16H,30854
12/9/2021 15H,29174
12/9/2021 14H,26914
12/9/2021 13H,25792
12/9/2021 12H,25511
12/9/2021 11H,26045
12/9/2021 10H,27162
12/9/2021 09H,27747
12/9/2021 08H,28566
12/9/2021 07H,30211
12/9/2021 06H,32309
12/9/2021 05H,33898
12/9/2021 04H,34809
12/9/2021 03H,35361
12/9/2021 02H,35562
12/9/2021 01H,33360
12/9/2021 00H,31396
12/8/2021 23H,31034
12/8/2021 22H,30413
12/8/2021 21H,29950
12/8/2021 20H,30280
12/8/2021 19H,31113
12/8/2021 18H,31228
12/8/2021 17H,31620
12/8/2021 16H,32078
12/8/2021 15H,30447
12/8/2021 14H,27824
12/8/2021 13H,26105
12/8/2021 12H,25986
12/8/2021 11H,25995
12/8/2021 10H,25990
12/8/2021 09H,26729
12/8/2021 08H,28157
12/8/2021 07H,30046
12/8/2021 06H,32244
12/8/2021 05H,33536
12/8/2021 04H,34382
12/8/2021 03H,34976
12/8/2021 02H,35079
12/8/2021 01H,32774
12/8/2021 00H,31052
12/7/2021 23H,30305
12/7/2021 22H,30650
12/7/2021 21H,31191
12/7/2021 20H,31798
12/7/2021 19H,31984
12/7/2021 18H,31994
12/7/2021 17H,31720
12/7/2021 16H,31288
12/7/2021 15H,29269
12/7/2021 14H,26727
12/7/2021 13H,25329
12/7/2021 12H,25049
12/7/2021 11H,25331
12/7/2021 10H,25701
12/7/2021 09H,26499
12/7/2021 08H,27748
12/7/2021 07H,29838
12/7/2021 06H,32131
12/7/2021 05H,33785
12/7/2021 04H,34907
12/7/2021 03H,35345
12/7/2021 02H,35807
12/7/2021 01H,33810
12/7/2021 00H,32139
12/6/2021 23H,31571
12/6/2021 22H,31343
12/6/2021 21H,31067
12/6/2021 20H,31106
12/6/2021 19H,31465
12/6/2021 18H,31606
12/6/2021 17H,31253
12/6/2021 16H,30884
12/6/2021 15H,29197
12/6/2021 14H,26584
12/6/2021 13H,24805
12/6/2021 12H,24055
12/6/2021 11H,24227
12/6/2021 10H,24559
12/6/2021 09H,25545
12/6/2021 08H,26626
12/6/2021 07H,28583
12/6/2021 06H,30355
12/6/2021 05H,31469
12/6/2021 04H,32204
12/6/2021 03H,32492
12/6/2021 02H,32247
12/6/2021 01H,29355
12/6/2021 00H,27215
12/5/2021 23H,26773
12/5/2021 22H,26842
12/5/2021 21H,26918
12/5/2021 20H,27218
12/5/2021 19H,27700
12/5/2021 18H,27538
12/5/2021 17H,26383
12/5/2021 16H,25344
12/5/2021 15H,24887
12/5/2021 14H,24085
12/5/2021 13H,24017
12/5/2021 12H,24026
12/5/2021 11H,24365
12/5/2021 10H,25134
12/5/2021 09H,25874
12/5/2021 08H,27114
12/5/2021 07H,28706
12/5/2021 06H,30237
12/5/2021 05H,31102
12/5/2021 04H,31676
12/5/2021 03H,32150
12/5/2021 02H,32185
12/5/2021 01H,29906
12/5/2021 00H,27809
12/4/2021 23H,27255
12/4/2021 22H,27025
12/4/2021 21H,27014
12/4/2021 20H,27700
12/4/2021 19H,28256
12/4/2021 18H,28627
12/4/2021 17H,27946
12/4/2021 16H,26743
12/4/2021 15H,26309
12/4/2021 14H,25205
12/4/2021 13H,24578
12/4/2021 12H,24627
12/4/2021 11H,24970
12/4/2021 10H,25372
12/4/2021 09H,26353
12/4/2021 08H,27659
12/4/2021 07H,29389
12/4/2021 06H,31004
12/4/2021 05H,32100
12/4/2021 04H,32798
12/4/2021 03H,33464
12/4/2021 02H,33922
12/4/2021 01H,31996
12/4/2021 00H,30711
12/3/2021 23H,30580
12/3/2021 22H,28969
12/3/2021 21H,28900
12/3/2021 20H,29218
12/3/2021 19H,29549
12/3/2021 18H,30150
12/3/2021 17H,30429
12/3/2021 16H,30292
12/3/2021 15H,28917
12/3/2021 14H,26432
12/3/2021 13H,24895
12/3/2021 12H,24338
12/3/2021 11H,24508
12/3/2021 10H,25096
12/3/2021 09H,26173
12/3/2021 08H,27441
12/3/2021 07H,29247
12/3/2021 06H,31279
12/3/2021 05H,32587
12/3/2021 04H,33517
12/3/2021 03H,34342
12/3/2021 02H,34437
12/3/2021 01H,32391
12/3/2021 00H,30483
12/2/2021 23H,29904
12/2/2021 22H,29534
12/2/2021 21H,29111
12/2/2021 20H,29231
12/2/2021 19H,29640
12/2/2021 18H,30491
12/2/2021 17H,30542
12/2/2021 16H,30321
12/2/2021 15H,29075
12/2/2021 14H,26579
12/2/2021 13H,25165
12/2/2021 12H,24799
12/2/2021 11H,25044
12/2/2021 10H,25348
12/2/2021 09H,26293
12/2/2021 08H,27411
12/2/2021 07H,29285
12/2/2021 06H,31303
12/2/2021 05H,32712
12/2/2021 04H,33744
12/2/2021 03H,34365
12/2/2021 02H,34812
12/2/2021 01H,33055
12/2/2021 00H,31558
12/1/2021 23H,30415
12/1/2021 22H,29950
12/1/2021 21H,29310
12/1/2021 20H,29144
12/1/2021 19H,29248
12/1/2021 18H,29546
12/1/2021 17H,30053
12/1/2021 16H,30321
12/1/2021 15H,29141
12/1/2021 14H,26703
12/1/2021 13H,25189
12/1/2021 12H,24564
12/1/2021 11H,24593
12/1/2021 10H,25126
12/1/2021 09H,26016
12/1/2021 08H,27368
12/1/2021 07H,29373
12/1/2021 06H,31299
12/1/2021 05H,32707
12/1/2021 04H,33610
12/1/2021 03H,34490
12/1/2021 02H,34886
12/1/2021 01H,32959
12/1/2021 00H,31119
11/30/2021 23H,30361
11/30/2021 22H,29568
11/30/2021 21H,29030
11/30/2021 20H,28619
11/30/2021 19H,28917
11/30/2021 18H,29606
11/30/2021 17H,30448
11/30/2021 16H,30308
11/30/2021 15H,29227
11/30/2021 14H,26565
11/30/2021 13H,25122
11/30/2021 12H,24571
11/30/2021 11H,24635
11/30/2021 10H,25241
11/30/2021 09H,25924
11/30/2021 08H,27106
11/30/2021 07H,28905
11/30/2021 06H,31005
11/30/2021 05H,32311
11/30/2021 04H,33460
11/30/2021 03H,34389
11/30/2021 02H,34850
11/30/2021 01H,32956
11/30/2021 00H,31373
11/29/2021 23H,29985
11/29/2021 22H,29326
11/29/2021 21H,29183
11/29/2021 20H,28830
11/29/2021 19H,29053
11/29/2021 18H,29549
11/29/2021 17H,29471
11/29/2021 16H,29534
11/29/2021 15H,28171
11/29/2021 14H,25817
11/29/2021 13H,24235
11/29/2021 12H,23571
11/29/2021 11H,23539
11/29/2021 10H,24009
11/29/2021 09H,24572
11/29/2021 08H,25395
11/29/2021 07H,27089
11/29/2021 06H,28785
11/29/2021 05H,29779
11/29/2021 04H,29670
11/29/2021 03H,31209
11/29/2021 02H,31252
11/29/2021 01H,28869
11/29/2021 00H,26774
11/28/2021 23H,25726
11/28/2021 22H,24568
11/28/2021 21H,23859
11/28/2021 20H,23631
11/28/2021 19H,23860
11/28/2021 18H,24155
11/28/2021 17H,23928
11/28/2021 16H,24201
11/28/2021 15H,24000
11/28/2021 14H,23298
11/28/2021 13H,22916
11/28/2021 12H,22902
11/28/2021 11H,23177
11/28/2021 10H,23740
11/28/2021 09H,24482
11/28/2021 08H,25614
11/28/2021 07H,27001
11/28/2021 06H,28439
11/28/2021 05H,29179
11/28/2021 04H,29815
11/28/2021 03H,30461
11/28/2021 02H,30585
11/28/2021 01H,28437
11/28/2021 00H,26382
11/27/2021 23H,25578
11/27/2021 22H,24688
11/27/2021 21H,24237
11/27/2021 20H,24364
11/27/2021 19H,24615
11/27/2021 18H,24889
11/27/2021 17H,24631
11/27/2021 16H,24640
11/27/2021 15H,24595
11/27/2021 14H,23655
11/27/2021 13H,23009
11/27/2021 12H,22922
11/27/2021 11H,23166
11/27/2021 10H,23743
11/27/2021 09H,24623
11/27/2021 08H,25819
11/27/2021 07H,27150
11/27/2021 06H,28492
11/27/2021 05H,29285
11/27/2021 04H,30011
11/27/2021 03H,30619
11/27/2021 02H,30969
11/27/2021 01H,29104
11/27/2021 00H,27095
11/26/2021 23H,25450
11/26/2021 22H,24340
11/26/2021 21H,24068
11/26/2021 20H,24123
11/26/2021 19H,24336
11/26/2021 18H,24784
11/26/2021 17H,25388
11/26/2021 16H,25345
11/26/2021 15H,25029
11/26/2021 14H,23867
11/26/2021 13H,22959
11/26/2021 12H,22858
11/26/2021 11H,22997
11/26/2021 10H,23425
11/26/2021 09H,24026
11/26/2021 08H,24994
11/26/2021 07H,25825
11/26/2021 06H,26709
11/26/2021 05H,27394
11/26/2021 04H,27495
11/26/2021 03H,28209
11/26/2021 02H,28876
11/26/2021 01H,27750
11/26/2021 00H,26349
11/25/2021 23H,25758
11/25/2021 22H,25183
11/25/2021 21H,24674
11/25/2021 20H,24786
11/25/2021 19H,24998
11/25/2021 18H,25272
11/25/2021 17H,25345
11/25/2021 16H,25079
11/25/2021 15H,24948
11/25/2021 14H,24087
11/25/2021 13H,23643
11/25/2021 12H,23606
11/25/2021 11H,23892
11/25/2021 10H,24698
11/25/2021 09H,25573
11/25/2021 08H,26848
11/25/2021 07H,28697
11/25/2021 06H,30372
11/25/2021 05H,31467
11/25/2021 04H,32209
11/25/2021 03H,32971
11/25/2021 02H,33449
11/25/2021 01H,31536
11/25/2021 00H,29638
11/24/2021 23H,29079
11/24/2021 22H,28744
11/24/2021 21H,28240
11/24/2021 20H,28146
11/24/2021 19H,28366
11/24/2021 18H,29284
11/24/2021 17H,29297
11/24/2021 16H,29211
11/24/2021 15H,28324
11/24/2021 14H,26275
11/24/2021 13H,25054
11/24/2021 12H,24528
11/24/2021 11H,24707
11/24/2021 10H,25484
11/24/2021 09H,26242
11/24/2021 08H,27585
11/24/2021 07H,29384
11/24/2021 06H,30819
11/24/2021 05H,31852
11/24/2021 04H,32715
11/24/2021 03H,33506
11/24/2021 02H,34030
11/24/2021 01H,32291
11/24/2021 00H,30691
11/23/2021 23H,30535
11/23/2021 22H,29717
11/23/2021 21H,29266
11/23/2021 20H,29344
11/23/2021 19H,29585
11/23/2021 18H,30055
11/23/2021 17H,29823
11/23/2021 16H,29355
11/23/2021 15H,28088
11/23/2021 14H,26129
11/23/2021 13H,24697
11/23/2021 12H,24315
11/23/2021 11H,24279
11/23/2021 10H,24888
11/23/2021 09H,25802
11/23/2021 08H,27023
11/23/2021 07H,28853
11/23/2021 06H,30798
11/23/2021 05H,32068
11/23/2021 04H,32993
11/23/2021 03H,33940
11/23/2021 02H,34327
11/23/2021 01H,32788
11/23/2021 00H,31745
11/22/2021 23H,30528
11/22/2021 22H,29867
11/22/2021 21H,29212
11/22/2021 20H,28986
11/22/2021 19H,29125
11/22/2021 18H,29640
11/22/2021 17H,29843
11/22/2021 16H,29195
11/22/2021 15H,27967
11/22/2021 14H,25707
11/22/2021 13H,24070
11/22/2021 12H,23650
11/22/2021 11H,23723
11/22/2021 10H,23899
11/22/2021 09H,24604
11/22/2021 08H,25661
11/22/2021 07H,27086
11/22/2021 06H,28659
11/22/2021 05H,29685
11/22/2021 04H,30509
11/22/2021 03H,31186
11/22/2021 02H,31326
11/22/2021 01H,29281
11/22/2021 00H,27598
11/21/2021 23H,26166
11/21/2021 22H,25428
11/21/2021 21H,24832
11/21/2021 20H,24824
11/21/2021 19H,25083
11/21/2021 18H,25486
11/21/2021 17H,25697
11/21/2021 16H,24891
11/21/2021 15H,24462
11/21/2021 14H,23684
11/21/2021 13H,23197
11/21/2021 12H,23151
11/21/2021 11H,23444
11/21/2021 10H,23942
11/21/2021 09H,25105
11/21/2021 08H,26096
11/21/2021 07H,27277
11/21/2021 06H,28718
11/21/2021 05H,29502
11/21/2021 04H,30180
11/21/2021 03H,30796
11/21/2021 02H,31038
11/21/2021 01H,29013
11/21/2021 00H,27050
11/20/2021 23H,26756
11/20/2021 22H,25901
11/20/2021 21H,25351
11/20/2021 20H,25605
11/20/2021 19H,26190
11/20/2021 18H,26782
11/20/2021 17H,27314
11/20/2021 16H,26788
11/20/2021 15H,26112
11/20/2021 14H,25132
11/20/2021 13H,24379
11/20/2021 12H,24488
11/20/2021 11H,24392
11/20/2021 10H,24684
11/20/2021 09H,25635
11/20/2021 08H,26785
11/20/2021 07H,28438
11/20/2021 06H,29990
11/20/2021 05H,31071
11/20/2021 04H,31945
11/20/2021 03H,32741
11/20/2021 02H,33377
11/20/2021 01H,31906
11/20/2021 00H,30506
11/19/2021 23H,29962
11/19/2021 22H,29871
11/19/2021 21H,29512
11/19/2021 20H,29299
11/19/2021 19H,29457
11/19/2021 18H,29865
11/19/2021 17H,30053
11/19/2021 16H,29588
11/19/2021 15H,28326
11/19/2021 14H,26022
11/19/2021 13H,24651
11/19/2021 12H,24186
11/19/2021 11H,24246
11/19/2021 10H,24724
11/19/2021 09H,25641
11/19/2021 08H,26870
11/19/2021 07H,28617
11/19/2021 06H,30506
11/19/2021 05H,31925
11/19/2021 04H,32868
11/19/2021 03H,33616
11/19/2021 02H,34047
11/19/2021 01H,32389
11/19/2021 00H,31009
11/18/2021 23H,30223
11/18/2021 22H,29776
11/18/2021 21H,29376
11/18/2021 20H,29057
11/18/2021 19H,29190
11/18/2021 18H,29683
11/18/2021 17H,29756
11/18/2021 16H,29577
11/18/2021 15H,28513
11/18/2021 14H,26115
11/18/2021 13H,24681
11/18/2021 12H,24364
11/18/2021 11H,24282
11/18/2021 10H,24749
11/18/2021 09H,25511
11/18/2021 08H,26699
11/18/2021 07H,28546
11/18/2021 06H,30490
11/18/2021 05H,31870
11/18/2021 04H,32828
11/18/2021 03H,33690
11/18/2021 02H,34078
11/18/2021 01H,32249
11/18/2021 00H,30666
11/17/2021 23H,29956
11/17/2021 22H,29210
11/17/2021 21H,28777
11/17/2021 20H,28805
11/17/2021 19H,28980
11/17/2021 18H,29610
11/17/2021 17H,29780
11/17/2021 16H,29486
11/17/2021 15H,28245
11/17/2021 14H,25897
11/17/2021 13H,24397
11/17/2021 12H,23948
11/17/2021 11H,24069
11/17/2021 10H,24581
11/17/2021 09H,25310
11/17/2021 08H,26509
11/17/2021 07H,28307
11/17/2021 06H,30314
11/17/2021 05H,31639
11/17/2021 04H,32727
11/17/2021 03H,33587
11/17/2021 02H,34182
11/17/2021 01H,32326
11/17/2021 00H,30756
11/16/2021 23H,30356
11/16/2021 22H,29967
11/16/2021 21H,29801
11/16/2021 20H,29515
11/16/2021 19H,29997
11/16/2021 18H,29945
11/16/2021 17H,29972
11/16/2021 16H,29426
11/16/2021 15H,28226
11/16/2021 14H,25903
11/16/2021 13H,24411
11/16/2021 12H,23904
11/16/2021 11H,24278
11/16/2021 10H,24652
11/16/2021 09H,25499
11/16/2021 08H,26738
11/16/2021 07H,28601
11/16/2021 06H,30573
11/16/2021 05H,32230
11/16/2021 04H,33508
11/16/2021 03H,34644
11/16/2021 02H,35386
11/16/2021 01H,34266
11/16/2021 00H,33160
11/15/2021 23H,32140
11/15/2021 22H,31508
11/15/2021 21H,31045
11/15/2021 20H,30880
11/15/2021 19H,30855
11/15/2021 18H,30261
11/15/2021 17H,29673
11/15/2021 16H,28704
11/15/2021 15H,27661
11/15/2021 14H,25718
11/15/2021 13H,24205
11/15/2021 12H,24112
11/15/2021 11H,23953
11/15/2021 10H,24415
11/15/2021 09H,24848
11/15/2021 08H,25786
11/15/2021 07H,27255
11/15/2021 06H,29123
11/15/2021 05H,30531
11/15/2021 04H,31667
11/15/2021 03H,32747
11/15/2021 02H,33307
11/15/2021 01H,31724
11/15/2021 00H,30233
11/14/2021 23H,28492
11/14/2021 22H,27424
11/14/2021 21H,26555
11/14/2021 20H,26202
11/14/2021 19H,25963
11/14/2021 18H,25103
11/14/2021 17H,25091
11/14/2021 16H,25040
11/14/2021 15H,24498
11/14/2021 14H,23875
11/14/2021 13H,23571
11/14/2021 12H,23460
11/14/2021 11H,23424
11/14/2021 10H,23970
11/14/2021 09H,24922
11/14/2021 08H,26158
11/14/2021 07H,27717
11/14/2021 06H,29216
11/14/2021 05H,30291
11/14/2021 04H,31387
11/14/2021 03H,32715
11/14/2021 02H,33483
11/14/2021 01H,32523
11/14/2021 00H,31411
11/13/2021 23H,29708
11/13/2021 22H,29173
11/13/2021 21H,28614
11/13/2021 20H,28244
11/13/2021 19H,27734
11/13/2021 18H,27585
11/13/2021 17H,26916
11/13/2021 16H,26158
11/13/2021 15H,25495
11/13/2021 14H,24857
11/13/2021 13H,24257
11/13/2021 12H,24323
11/13/2021 11H,24884
11/13/2021 10H,25440
11/13/2021 09H,26491
11/13/2021 08H,27958
11/13/2021 07H,29820
11/13/2021 06H,31651
11/13/2021 05H,32980
11/13/2021 04H,34349
11/13/2021 03H,35720
11/13/2021 02H,36965
11/13/2021 01H,36593
11/13/2021 00H,35581
11/12/2021 23H,33995
11/12/2021 22H,32784
11/12/2021 21H,31814
11/12/2021 20H,31630
11/12/2021 19H,31683
11/12/2021 18H,30956
11/12/2021 17H,30537
11/12/2021 16H,29819
11/12/2021 15H,28729
11/12/2021 14H,26811
11/12/2021 13H,25271
11/12/2021 12H,24770
11/12/2021 11H,24780
11/12/2021 10H,25332
11/12/2021 09H,26262
11/12/2021 08H,27589
11/12/2021 07H,29340
11/12/2021 06H,31275
11/12/2021 05H,32693
11/12/2021 04H,33923
11/12/2021 03H,35101
11/12/2021 02H,35519
11/12/2021 01H,34550
11/12/2021 00H,33328
11/11/2021 23H,31877
11/11/2021 22H,30595
11/11/2021 21H,29854
11/11/2021 20H,29372
11/11/2021 19H,29420
11/11/2021 18H,29223
11/11/2021 17H,29309
11/11/2021 16H,28660
11/11/2021 15H,27657
11/11/2021 14H,25990
11/11/2021 13H,24757
11/11/2021 12H,24469
11/11/2021 11H,24525
11/11/2021 10H,25041
11/11/2021 09H,25846
11/11/2021 08H,26987
11/11/2021 07H,28678
11/11/2021 06H,30569
11/11/2021 05H,31879
11/11/2021 04H,32978
11/11/2021 03H,33901
11/11/2021 02H,34281
11/11/2021 01H,32710
11/11/2021 00H,31196
11/10/2021 23H,29716
11/10/2021 22H,29561
11/10/2021 21H,29071
11/10/2021 20H,28893
11/10/2021 19H,29125
11/10/2021 18H,29249
11/10/2021 17H,29587
11/10/2021 16H,29455
11/10/2021 15H,28545
11/10/2021 14H,26241
11/10/2021 13H,24687
11/10/2021 12H,24439
11/10/2021 11H,24744
11/10/2021 10H,24895
11/10/2021 09H,25812
11/10/2021 08H,26802
11/10/2021 07H,28459
11/10/2021 06H,30493
11/10/2021 05H,32016
11/10/2021 04H,33044
11/10/2021 03H,33896
11/10/2021 02H,34239
11/10/2021 01H,32362
11/10/2021 00H,30822
11/9/2021 23H,30215
11/9/2021 22H,29751
11/9/2021 21H,29661
11/9/2021 20H,29782
11/9/2021 19H,29999
11/9/2021 18H,30292
11/9/2021 17H,30258
11/9/2021 16H,29950
11/9/2021 15H,28779
11/9/2021 14H,26385
11/9/2021 13H,24901
11/9/2021 12H,24578
11/9/2021 11H,24685
11/9/2021 10H,25032
11/9/2021 09H,25635
11/9/2021 08H,26233
11/9/2021 07H,27738
11/9/2021 06H,29781
11/9/2021 05H,31209
11/9/2021 04H,32160
11/9/2021 03H,33108
11/9/2021 02H,33530
11/9/2021 01H,32056
11/9/2021 00H,30582
11/8/2021 23H,28685
11/8/2021 22H,27824
11/8/2021 21H,26849
11/8/2021 20H,26465
11/8/2021 19H,26719
11/8/2021 18H,27389
11/8/2021 17H,28421
11/8/2021 16H,29175
11/8/2021 15H,28328
11/8/2021 14H,25973
11/8/2021 13H,24370
11/8/2021 12H,23698
11/8/2021 11H,23700
11/8/2021 10H,24127
11/8/2021 09H,24481
11/8/2021 08H,25386
11/8/2021 07H,26770
11/8/2021 06H,28361
11/8/2021 05H,29616
11/8/2021 04H,30383
11/8/2021 03H,30951
11/8/2021 02H,30945
11/8/2021 01H,28678
11/8/2021 00H,26788
11/7/2021 23H,25513
11/7/2021 22H,23921
11/7/2021 21H,23203
11/7/2021 20H,22861
11/7/2021 19H,23322
11/7/2021 18H,24541
11/7/2021 17H,25360
11/7/2021 16H,25053
11/7/2021 15H,24444
11/7/2021 14H,23749
11/7/2021 13H,23150
11/7/2021 12H,23184
11/7/2021 11H,23551
11/7/2021 10H,23826
11/7/2021 09H,24242
11/7/2021 08H,24987
11/7/2021 07H,26100
11/7/2021 06H,27534
11/7/2021 05H,28838
11/7/2021 04H,29749
11/7/2021 03H,30513
11/7/2021 02H,30958
11/7/2021 01H,29276
11/7/2021 00H,27655
11/6/2021 23H,27032
11/6/2021 22H,26418
11/6/2021 21H,26251
11/6/2021 20H,26354
11/6/2021 19H,26659
11/6/2021 18H,27131
11/6/2021 17H,26960
11/6/2021 16H,26788
11/6/2021 15H,26372
11/6/2021 14H,25339
11/6/2021 13H,24251
11/6/2021 12H,23810
11/6/2021 11H,24088
11/6/2021 10H,24389
11/6/2021 09H,24734
11/6/2021 08H,25760
11/6/2021 07H,27045
11/6/2021 06H,28696
11/6/2021 05H,30400
11/6/2021 04H,31483
11/6/2021 03H,32421
11/6/2021 02H,33118
11/6/2021 01H,32193
11/6/2021 00H,31028
11/5/2021 23H,29925
11/5/2021 22H,28896
11/5/2021 21H,28767
11/5/2021 20H,28398
11/5/2021 19H,28498
11/5/2021 18H,29057
11/5/2021 17H,29637
11/5/2021 16H,30024
11/5/2021 15H,30180
11/5/2021 14H,28249
11/5/2021 13H,25886
11/5/2021 12H,24729
11/5/2021 11H,24353
11/5/2021 10H,24617
11/5/2021 09H,25240
11/5/2021 08H,26325
11/5/2021 07H,27822
11/5/2021 06H,29306
11/5/2021 05H,31019
11/5/2021 04H,32374
11/5/2021 03H,33421
11/5/2021 02H,33850
11/5/2021 01H,32804
11/5/2021 00H,31466
11/4/2021 23H,31005
11/4/2021 22H,30456
11/4/2021 21H,29860
11/4/2021 20H,29624
11/4/2021 19H,29673
11/4/2021 18H,30102
11/4/2021 17H,29969
11/4/2021 16H,30001
11/4/2021 15H,29972
11/4/2021 14H,28250
11/4/2021 13H,25790
11/4/2021 12H,24430
11/4/2021 11H,24168
11/4/2021 10H,24359
11/4/2021 09H,24962
11/4/2021 08H,25923
11/4/2021 07H,26940
11/4/2021 06H,28967
11/4/2021 05H,30919
11/4/2021 04H,32197
11/4/2021 03H,33371
11/4/2021 02H,33917
11/4/2021 01H,32751
11/4/2021 00H,31173
11/3/2021 23H,29864
11/3/2021 22H,29436
11/3/2021 21H,28719
11/3/2021 20H,28373
11/3/2021 19H,28473
11/3/2021 18H,28731
11/3/2021 17H,29572
11/3/2021 16H,29776
11/3/2021 15H,30001
11/3/2021 14H,28067
11/3/2021 13H,25581
11/3/2021 12H,24367
11/3/2021 11H,23996
11/3/2021 10H,24078
11/3/2021 09H,24672
11/3/2021 08H,25667
11/3/2021 07H,26851
11/3/2021 06H,28782
11/3/2021 05H,30945
11/3/2021 04H,32298
11/3/2021 03H,33348
11/3/2021 02H,33570
11/3/2021 01H,32024
11/3/2021 00H,30168
11/2/2021 23H,29324
11/2/2021 22H,29068
11/2/2021 21H,28615
11/2/2021 20H,28453
11/2/2021 19H,29430
11/2/2021 18H,29991
11/2/2021 17H,30396
11/2/2021 16H,30330
11/2/2021 15H,30401
11/2/2021 14H,28378
11/2/2021 13H,25844
11/2/2021 12H,24539
11/2/2021 11H,24176
11/2/2021 10H,24467
11/2/2021 09H,25052
11/2/2021 08H,25861
