Demand for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389946&sdid=EBA.SW-ALL.D.H
04:14:53 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.D.H megawatthours
06/17/2020 22H,18347
06/17/2020 21H,17388
06/17/2020 20H,16668
06/17/2020 19H,15449
06/17/2020 18H,14400
06/17/2020 17H,13296
06/17/2020 16H,12514
06/17/2020 15H,11708
06/17/2020 14H,11009
06/17/2020 13H,10613
06/17/2020 12H,10600
06/17/2020 11H,10639
06/17/2020 10H,10975
06/17/2020 09H,11498
06/17/2020 08H,12228
06/17/2020 07H,13187
06/17/2020 06H,14519
06/17/2020 05H,16038
06/17/2020 04H,17317
06/17/2020 03H,18301
06/17/2020 02H,19491
06/17/2020 01H,20109
06/17/2020 00H,19891
06/16/2020 23H,19464
06/16/2020 22H,18876
06/16/2020 21H,18163
06/16/2020 20H,17168
06/16/2020 19H,16027
06/16/2020 18H,14820
06/16/2020 17H,13872
06/16/2020 16H,12784
06/16/2020 15H,11951
06/16/2020 14H,11110
06/16/2020 13H,10609
06/16/2020 12H,10513
06/16/2020 11H,10560
06/16/2020 10H,10888
06/16/2020 09H,11471
06/16/2020 08H,12313
06/16/2020 07H,13403
06/16/2020 06H,14817
06/16/2020 05H,16347
06/16/2020 04H,17837
06/16/2020 03H,18853
06/16/2020 02H,19873
06/16/2020 01H,20496
06/16/2020 00H,20538
06/15/2020 23H,20007
06/15/2020 22H,19457
06/15/2020 21H,18460
06/15/2020 20H,17286
06/15/2020 19H,16122
06/15/2020 18H,14920
06/15/2020 17H,13656
06/15/2020 16H,12540
06/15/2020 15H,11567
06/15/2020 14H,10937
06/15/2020 13H,10525
06/15/2020 12H,10407
06/15/2020 11H,10387
06/15/2020 10H,10702
06/15/2020 09H,11223
06/15/2020 08H,11995
06/15/2020 07H,12922
06/15/2020 06H,14011
06/15/2020 05H,15508
06/15/2020 04H,16955
06/15/2020 03H,17907
06/15/2020 02H,18889
06/15/2020 01H,19536
06/15/2020 00H,19400
06/14/2020 23H,18869
06/14/2020 22H,18011
06/14/2020 21H,17105
06/14/2020 20H,15931
06/14/2020 19H,14666
06/14/2020 18H,13427
06/14/2020 17H,12303
06/14/2020 16H,11219
06/14/2020 15H,10295
06/14/2020 14H,9680
06/14/2020 13H,9537
06/14/2020 12H,9876
06/14/2020 11H,10044
06/14/2020 10H,10443
06/14/2020 09H,10922
06/14/2020 08H,11609
06/14/2020 07H,12637
06/14/2020 06H,13724
06/14/2020 05H,15052
06/14/2020 04H,16409
06/14/2020 03H,17466
06/14/2020 02H,18527
06/14/2020 01H,19272
06/14/2020 00H,19306
06/13/2020 23H,19275
06/13/2020 22H,18808
06/13/2020 21H,18027
06/13/2020 20H,17005
06/13/2020 19H,15865
06/13/2020 18H,14659
06/13/2020 17H,13531
06/13/2020 16H,12391
06/13/2020 15H,11305
06/13/2020 14H,10569
06/13/2020 13H,10356
06/13/2020 12H,10669
06/13/2020 11H,10966
06/13/2020 10H,11434
06/13/2020 09H,12045
06/13/2020 08H,12789
06/13/2020 07H,13861
06/13/2020 06H,15099
06/13/2020 05H,16666
06/13/2020 04H,18115
06/13/2020 03H,19158
06/13/2020 02H,20379
06/13/2020 01H,21067
06/13/2020 00H,21178
06/12/2020 23H,20877
06/12/2020 22H,20420
06/12/2020 21H,19665
06/12/2020 20H,18578
06/12/2020 19H,17206
06/12/2020 18H,15791
06/12/2020 17H,14424
06/12/2020 16H,12335
06/12/2020 15H,12241
06/12/2020 14H,11217
06/12/2020 13H,10785
06/12/2020 12H,10796
06/12/2020 11H,10859
06/12/2020 10H,11223
06/12/2020 09H,11850
06/12/2020 08H,12609
06/12/2020 07H,13666
06/12/2020 06H,14802
06/12/2020 05H,16401
06/12/2020 04H,17820
06/12/2020 03H,18886
06/12/2020 02H,20176
06/12/2020 01H,20875
06/12/2020 00H,20781
06/11/2020 23H,20335
06/11/2020 22H,19625
06/11/2020 21H,18575
06/11/2020 20H,17494
06/11/2020 19H,16138
06/11/2020 18H,14822
06/11/2020 17H,13413
06/11/2020 16H,12224
06/11/2020 15H,11309
06/11/2020 14H,10639
06/11/2020 13H,10183
06/11/2020 12H,10093
06/11/2020 11H,10104
06/11/2020 10H,10372
06/11/2020 09H,10879
06/11/2020 08H,11621
06/11/2020 07H,12544
06/11/2020 06H,13740
06/11/2020 05H,15235
06/11/2020 04H,16743
06/11/2020 03H,17770
06/11/2020 02H,18868
06/11/2020 01H,19274
06/11/2020 00H,18930
06/10/2020 23H,18262
06/10/2020 22H,17616
06/10/2020 21H,16487
06/10/2020 20H,15380
06/10/2020 19H,14052
06/10/2020 18H,12773
06/10/2020 17H,11687
06/10/2020 16H,10807
06/10/2020 15H,10284
06/10/2020 14H,9859
06/10/2020 13H,9688
06/10/2020 12H,9612
06/10/2020 11H,9622
06/10/2020 10H,9863
06/10/2020 09H,10256
06/10/2020 08H,10767
06/10/2020 07H,11469
06/10/2020 06H,12235
06/10/2020 05H,13588
06/10/2020 04H,14417
06/10/2020 03H,14962
06/10/2020 02H,15718
06/10/2020 01H,15857
06/10/2020 00H,15556
06/9/2020 23H,14887
06/9/2020 22H,14255
06/9/2020 21H,13424
06/9/2020 20H,12646
06/9/2020 19H,11844
06/9/2020 18H,11116
06/9/2020 17H,10596
06/9/2020 16H,10240
06/9/2020 15H,9981
06/9/2020 14H,9668
06/9/2020 13H,9527
06/9/2020 12H,9442
06/9/2020 11H,9276
06/9/2020 10H,9419
06/9/2020 09H,9763
06/9/2020 08H,10271
06/9/2020 07H,10970
06/9/2020 06H,11788
06/9/2020 05H,12839
06/9/2020 04H,13710
06/9/2020 03H,14051
06/9/2020 02H,14713
06/9/2020 01H,15279
06/9/2020 00H,15150
06/8/2020 23H,14846
06/8/2020 22H,14528
06/8/2020 21H,14197
06/8/2020 20H,13602
06/8/2020 19H,12871
06/8/2020 18H,12292
06/8/2020 17H,11882
06/8/2020 16H,11294
06/8/2020 15H,10825
06/8/2020 14H,10343
06/8/2020 13H,9984
06/8/2020 12H,10002
06/8/2020 11H,9980
06/8/2020 10H,10191
06/8/2020 09H,10519
06/8/2020 08H,11030
06/8/2020 07H,11785
06/8/2020 06H,12703
06/8/2020 05H,13954
06/8/2020 04H,14961
06/8/2020 03H,15566
06/8/2020 02H,16356
06/8/2020 01H,16714
06/8/2020 00H,16501
06/7/2020 23H,15964
06/7/2020 22H,15295
06/7/2020 21H,14639
06/7/2020 20H,13861
06/7/2020 19H,13043
06/7/2020 18H,12318
06/7/2020 17H,11576
06/7/2020 16H,10632
06/7/2020 15H,9936
06/7/2020 14H,9527
06/7/2020 13H,9564
06/7/2020 12H,9867
06/7/2020 11H,10026
06/7/2020 10H,10290
06/7/2020 09H,10800
06/7/2020 08H,11457
06/7/2020 07H,12311
06/7/2020 06H,13255
06/7/2020 05H,14336
06/7/2020 04H,15301
06/7/2020 03H,16033
06/7/2020 02H,16950
06/7/2020 01H,17370
06/7/2020 00H,17045
06/6/2020 23H,16574
06/6/2020 22H,15916
06/6/2020 21H,15225
06/6/2020 20H,14533
06/6/2020 19H,13727
06/6/2020 18H,12827
06/6/2020 17H,12057
06/6/2020 16H,11332
06/6/2020 15H,10609
06/6/2020 14H,10249
06/6/2020 13H,10266
06/6/2020 12H,10565
06/6/2020 11H,10820
06/6/2020 10H,11226
06/6/2020 09H,11823
06/6/2020 08H,12538
06/6/2020 07H,13522
06/6/2020 06H,14615
06/6/2020 05H,15718
06/6/2020 04H,16788
06/6/2020 03H,17590
06/6/2020 02H,18324
06/6/2020 01H,19194
06/6/2020 00H,19618
06/5/2020 23H,19534
06/5/2020 22H,19276
06/5/2020 21H,18929
06/5/2020 20H,18521
06/5/2020 19H,17423
06/5/2020 18H,15976
06/5/2020 17H,15141
06/5/2020 16H,13989
06/5/2020 15H,13002
06/5/2020 14H,12134
06/5/2020 13H,11791
06/5/2020 12H,11841
06/5/2020 11H,11961
06/5/2020 10H,12373
06/5/2020 09H,13057
06/5/2020 08H,13976
06/5/2020 07H,15017
06/5/2020 06H,16392
06/5/2020 05H,17782
06/5/2020 04H,19141
06/5/2020 03H,20269
06/5/2020 02H,21446
06/5/2020 01H,22161
06/5/2020 00H,22125
06/4/2020 23H,22187
06/4/2020 22H,21777
06/4/2020 21H,20847
06/4/2020 20H,19585
06/4/2020 19H,17997
06/4/2020 18H,16611
06/4/2020 17H,15188
06/4/2020 16H,13920
06/4/2020 15H,12728
06/4/2020 14H,11810
06/4/2020 13H,11406
06/4/2020 12H,11496
06/4/2020 11H,11565
06/4/2020 10H,11955
06/4/2020 09H,12482
06/4/2020 08H,13268
06/4/2020 07H,14391
06/4/2020 06H,15793
06/4/2020 05H,17364
06/4/2020 04H,18942
06/4/2020 03H,19969
06/4/2020 02H,21086
06/4/2020 01H,21806
06/4/2020 00H,21725
06/3/2020 23H,21615
06/3/2020 22H,21109
06/3/2020 21H,20201
06/3/2020 20H,19026
06/3/2020 19H,17575
06/3/2020 18H,16221
06/3/2020 17H,14797
06/3/2020 16H,13577
06/3/2020 15H,12495
06/3/2020 14H,11716
06/3/2020 13H,11330
06/3/2020 12H,11432
06/3/2020 11H,11584
06/3/2020 10H,11867
06/3/2020 09H,12368
06/3/2020 08H,13057
06/3/2020 07H,14057
06/3/2020 06H,15168
06/3/2020 05H,16668
06/3/2020 04H,17890
06/3/2020 03H,18712
06/3/2020 02H,19808
06/3/2020 01H,20477
06/3/2020 00H,20391
06/2/2020 23H,20138
06/2/2020 22H,19666
06/2/2020 21H,18930
06/2/2020 20H,17763
06/2/2020 19H,16701
06/2/2020 18H,15449
06/2/2020 17H,14368
06/2/2020 16H,13374
06/2/2020 15H,12376
06/2/2020 14H,11592
06/2/2020 13H,11213
06/2/2020 12H,11244
06/2/2020 11H,11288
06/2/2020 10H,11565
06/2/2020 09H,12052
06/2/2020 08H,12671
06/2/2020 07H,13708
06/2/2020 06H,14552
06/2/2020 05H,15957
06/2/2020 04H,17086
06/2/2020 03H,17856
06/2/2020 02H,18864
06/2/2020 01H,19500
06/2/2020 00H,19707
06/1/2020 23H,19573
06/1/2020 22H,19220
06/1/2020 21H,18317
06/1/2020 20H,17255
06/1/2020 19H,16018
06/1/2020 18H,14823
06/1/2020 17H,13772
06/1/2020 16H,12910
06/1/2020 15H,12092
06/1/2020 14H,11333
06/1/2020 13H,10911
06/1/2020 12H,10900
06/1/2020 11H,10964
06/1/2020 10H,11240
06/1/2020 09H,11754
06/1/2020 08H,12424
06/1/2020 07H,13299
06/1/2020 06H,14497
06/1/2020 05H,15661
06/1/2020 04H,16963
06/1/2020 03H,17878
06/1/2020 02H,18811
06/1/2020 01H,19475
06/1/2020 00H,19454
05/31/2020 23H,19239
05/31/2020 22H,18679
05/31/2020 21H,18123
05/31/2020 20H,17188
05/31/2020 19H,15964
05/31/2020 18H,14817
05/31/2020 17H,13660
05/31/2020 16H,12443
05/31/2020 15H,11507
05/31/2020 14H,10677
05/31/2020 13H,10629
05/31/2020 12H,11061
05/31/2020 11H,11318
05/31/2020 10H,11779
05/31/2020 09H,12447
05/31/2020 08H,13226
05/31/2020 07H,14167
05/31/2020 06H,15255
05/31/2020 05H,16386
05/31/2020 04H,17546
05/31/2020 03H,18617
05/31/2020 02H,19936
05/31/2020 01H,20770
05/31/2020 00H,20764
05/30/2020 23H,20646
05/30/2020 22H,20237
05/30/2020 21H,19461
05/30/2020 20H,18384
05/30/2020 19H,17015
05/30/2020 18H,15728
05/30/2020 17H,14490
05/30/2020 16H,13284
05/30/2020 15H,12073
05/30/2020 14H,11306
05/30/2020 13H,11194
05/30/2020 12H,11496
05/30/2020 11H,11824
05/30/2020 10H,12411
05/30/2020 09H,13062
05/30/2020 08H,14012
05/30/2020 07H,15076
05/30/2020 06H,16203
05/30/2020 05H,17335
05/30/2020 04H,18566
05/30/2020 03H,19551
05/30/2020 02H,20538
05/30/2020 01H,21220
05/30/2020 00H,21128
05/29/2020 23H,21153
05/29/2020 22H,20975
05/29/2020 21H,20162
05/29/2020 20H,18725
05/29/2020 19H,17337
05/29/2020 18H,15918
05/29/2020 17H,14564
05/29/2020 16H,13244
05/29/2020 15H,12168
05/29/2020 14H,11343
05/29/2020 13H,10949
05/29/2020 12H,10942
05/29/2020 11H,11050
05/29/2020 10H,11493
05/29/2020 09H,12166
05/29/2020 08H,13005
05/29/2020 07H,14052
05/29/2020 06H,15347
05/29/2020 05H,16639
05/29/2020 04H,18095
05/29/2020 03H,19027
05/29/2020 02H,20077
05/29/2020 01H,20742
05/29/2020 00H,20591
05/28/2020 23H,20240
05/28/2020 22H,19839
05/28/2020 21H,18826
05/28/2020 20H,17617
05/28/2020 19H,16283
05/28/2020 18H,15055
05/28/2020 17H,13801
05/28/2020 16H,12655
05/28/2020 15H,11723
05/28/2020 14H,10946
05/28/2020 13H,10431
05/28/2020 12H,10412
05/28/2020 11H,10424
05/28/2020 10H,10811
05/28/2020 09H,11415
05/28/2020 08H,12223
05/28/2020 07H,13301
05/28/2020 06H,14599
05/28/2020 05H,15816
05/28/2020 04H,17137
05/28/2020 03H,17913
05/28/2020 02H,18977
05/28/2020 01H,19655
05/28/2020 00H,19324
05/27/2020 23H,18821
05/27/2020 22H,18247
05/27/2020 21H,17371
05/27/2020 20H,16106
05/27/2020 19H,14960
05/27/2020 18H,13631
05/27/2020 17H,12413
05/27/2020 16H,11318
05/27/2020 15H,10486
05/27/2020 14H,9962
05/27/2020 13H,9582
05/27/2020 12H,9593
05/27/2020 11H,9598
05/27/2020 10H,9948
05/27/2020 09H,10471
05/27/2020 08H,11184
05/27/2020 07H,12133
05/27/2020 06H,13369
05/27/2020 05H,14565
05/27/2020 04H,15672
05/27/2020 03H,16554
05/27/2020 02H,17517
05/27/2020 01H,18028
05/27/2020 00H,17701
05/26/2020 23H,17158
05/26/2020 22H,16673
05/26/2020 21H,15908
05/26/2020 20H,14852
05/26/2020 19H,13832
05/26/2020 18H,12751
05/26/2020 17H,11762
05/26/2020 16H,10832
05/26/2020 15H,10291
05/26/2020 14H,9816
05/26/2020 13H,9483
05/26/2020 12H,9401
05/26/2020 11H,9300
05/26/2020 10H,9511
05/26/2020 09H,9900
05/26/2020 08H,10449
05/26/2020 07H,11273
05/26/2020 06H,12390
05/26/2020 05H,13480
05/26/2020 04H,14434
05/26/2020 03H,15072
05/26/2020 02H,15724
05/26/2020 01H,16159
05/26/2020 00H,16007
05/25/2020 23H,15470
05/25/2020 22H,14961
05/25/2020 21H,14240
05/25/2020 20H,13339
05/25/2020 19H,12544
05/25/2020 18H,11604
05/25/2020 17H,10663
05/25/2020 16H,9892
05/25/2020 15H,9388
05/25/2020 14H,9056
05/25/2020 13H,9123
05/25/2020 12H,9312
05/25/2020 11H,9358
05/25/2020 10H,9549
05/25/2020 09H,9925
05/25/2020 08H,10540
05/25/2020 07H,11250
05/25/2020 06H,12244
05/25/2020 05H,12987
05/25/2020 04H,13722
05/25/2020 03H,14233
05/25/2020 02H,14862
05/25/2020 01H,15290
05/25/2020 00H,14999
05/24/2020 23H,14594
05/24/2020 22H,13976
05/24/2020 21H,13323
05/24/2020 20H,12597
05/24/2020 19H,11817
05/24/2020 18H,10990
05/24/2020 17H,10247
05/24/2020 16H,9549
05/24/2020 15H,9038
05/24/2020 14H,8845
05/24/2020 13H,8908
05/24/2020 12H,9168
05/24/2020 11H,9309
05/24/2020 10H,9574
05/24/2020 09H,10011
05/24/2020 08H,10621
05/24/2020 07H,11361
05/24/2020 06H,12240
05/24/2020 05H,12906
05/24/2020 04H,13651
05/24/2020 03H,14105
05/24/2020 02H,14639
05/24/2020 01H,15142
05/24/2020 00H,15006
05/23/2020 23H,14685
05/23/2020 22H,14118
05/23/2020 21H,13476
05/23/2020 20H,12703
05/23/2020 19H,11864
05/23/2020 18H,11102
05/23/2020 17H,10377
05/23/2020 16H,9737
05/23/2020 15H,9283
05/23/2020 14H,9054
05/23/2020 13H,9077
05/23/2020 12H,9279
05/23/2020 11H,9420
05/23/2020 10H,9680
05/23/2020 09H,10095
05/23/2020 08H,10720
05/23/2020 07H,11500
05/23/2020 06H,12557
05/23/2020 05H,13278
05/23/2020 04H,14209
05/23/2020 03H,14643
05/23/2020 02H,15282
05/23/2020 01H,15643
05/23/2020 00H,15369
05/22/2020 23H,14974
05/22/2020 22H,14447
05/22/2020 21H,13807
05/22/2020 20H,13051
05/22/2020 19H,12125
05/22/2020 18H,11284
05/22/2020 17H,10566
05/22/2020 16H,10074
05/22/2020 15H,9723
05/22/2020 14H,9499
05/22/2020 13H,9328
05/22/2020 12H,9276
05/22/2020 11H,9153
05/22/2020 10H,9257
05/22/2020 09H,9575
05/22/2020 08H,10062
05/22/2020 07H,10722
05/22/2020 06H,11750
05/22/2020 05H,12579
05/22/2020 04H,13529
05/22/2020 03H,14050
05/22/2020 02H,14610
05/22/2020 01H,15179
05/22/2020 00H,14736
05/21/2020 23H,14152
05/21/2020 22H,13456
05/21/2020 21H,12829
05/21/2020 20H,12187
05/21/2020 19H,11407
05/21/2020 18H,10681
05/21/2020 17H,10119
05/21/2020 16H,9780
05/21/2020 15H,9635
05/21/2020 14H,9364
05/21/2020 13H,9248
05/21/2020 12H,9160
05/21/2020 11H,9005
05/21/2020 10H,9114
05/21/2020 09H,9427
05/21/2020 08H,9866
05/21/2020 07H,10489
05/21/2020 06H,11358
05/21/2020 05H,12110
05/21/2020 04H,12975
05/21/2020 03H,13393
05/21/2020 02H,13859
05/21/2020 01H,14075
05/21/2020 00H,13781
05/20/2020 23H,13258
05/20/2020 22H,12838
05/20/2020 21H,12213
05/20/2020 20H,11716
05/20/2020 19H,11094
05/20/2020 18H,10480
05/20/2020 17H,10108
05/20/2020 16H,9864
05/20/2020 15H,9596
05/20/2020 14H,9387
05/20/2020 13H,9271
05/20/2020 12H,9162
05/20/2020 11H,8999
05/20/2020 10H,9093
05/20/2020 09H,9334
05/20/2020 08H,9854
05/20/2020 07H,10592
05/20/2020 06H,11591
05/20/2020 05H,12404
05/20/2020 04H,13389
05/20/2020 03H,13847
05/20/2020 02H,14413
05/20/2020 01H,14950
05/20/2020 00H,14872
05/19/2020 23H,14829
05/19/2020 22H,14583
05/19/2020 21H,14165
05/19/2020 20H,13491
05/19/2020 19H,12729
05/19/2020 18H,12061
05/19/2020 17H,11419
05/19/2020 16H,10883
05/19/2020 15H,10385
05/19/2020 14H,9851
05/19/2020 13H,9301
05/19/2020 12H,9243
05/19/2020 11H,9205
05/19/2020 10H,9454
05/19/2020 09H,9915
05/19/2020 08H,10455
05/19/2020 07H,11346
05/19/2020 06H,12589
05/19/2020 05H,13850
05/19/2020 04H,15125
05/19/2020 03H,15914
05/19/2020 02H,16821
05/19/2020 01H,17324
05/19/2020 00H,17054
05/18/2020 23H,16599
05/18/2020 22H,16223
05/18/2020 21H,15353
05/18/2020 20H,14414
05/18/2020 19H,13380
05/18/2020 18H,12443
05/18/2020 17H,11483
05/18/2020 16H,10695
05/18/2020 15H,10049
05/18/2020 14H,9493
05/18/2020 13H,9445
05/18/2020 12H,9330
05/18/2020 11H,9242
05/18/2020 10H,9510
05/18/2020 09H,9979
05/18/2020 08H,10630
05/18/2020 07H,11529
05/18/2020 06H,12780
05/18/2020 05H,13956
05/18/2020 04H,15068
05/18/2020 03H,16001
05/18/2020 02H,16871
05/18/2020 01H,17470
05/18/2020 00H,17200
05/17/2020 23H,16575
05/17/2020 22H,15911
05/17/2020 21H,15136
05/17/2020 20H,14269
05/17/2020 19H,13283
05/17/2020 18H,12177
05/17/2020 17H,11042
05/17/2020 16H,10073
05/17/2020 15H,9372
05/17/2020 14H,8971
05/17/2020 13H,9012
05/17/2020 12H,9181
05/17/2020 11H,9439
05/17/2020 10H,9772
05/17/2020 09H,10282
05/17/2020 08H,10933
05/17/2020 07H,11752
05/17/2020 06H,12802
05/17/2020 05H,13794
05/17/2020 04H,14940
05/17/2020 03H,15785
05/17/2020 02H,16587
05/17/2020 01H,17219
05/17/2020 00H,16993
05/16/2020 23H,16411
05/16/2020 22H,15711
05/16/2020 21H,14861
05/16/2020 20H,13997
05/16/2020 19H,13161
05/16/2020 18H,12091
05/16/2020 17H,11152
05/16/2020 16H,10339
05/16/2020 15H,9673
05/16/2020 14H,9300
05/16/2020 13H,9276
05/16/2020 12H,9350
05/16/2020 11H,9452
05/16/2020 10H,9733
05/16/2020 09H,10169
05/16/2020 08H,10736
05/16/2020 07H,11538
05/16/2020 06H,12505
05/16/2020 05H,13407
05/16/2020 04H,14421
05/16/2020 03H,14960
05/16/2020 02H,15673
05/16/2020 01H,16045
05/16/2020 00H,15796
05/15/2020 23H,15408
05/15/2020 22H,15000
05/15/2020 21H,14249
05/15/2020 20H,13547
05/15/2020 19H,12783
05/15/2020 18H,11957
05/15/2020 17H,11196
05/15/2020 16H,10657
05/15/2020 15H,10129
05/15/2020 14H,9770
05/15/2020 13H,9578
05/15/2020 12H,9470
05/15/2020 11H,9359
05/15/2020 10H,9499
05/15/2020 09H,9877
05/15/2020 08H,10441
05/15/2020 07H,11067
05/15/2020 06H,12101
05/15/2020 05H,12960
05/15/2020 04H,13907
05/15/2020 03H,14234
05/15/2020 02H,14530
05/15/2020 01H,14841
05/15/2020 00H,14733
05/14/2020 23H,14461
05/14/2020 22H,14143
05/14/2020 21H,13643
05/14/2020 20H,12949
05/14/2020 19H,12273
05/14/2020 18H,11519
05/14/2020 17H,10909
05/14/2020 16H,10534
05/14/2020 15H,10240
05/14/2020 14H,9807
05/14/2020 13H,9608
05/14/2020 12H,9476
05/14/2020 11H,9370
05/14/2020 10H,9561
05/14/2020 09H,9904
05/14/2020 08H,10438
05/14/2020 07H,11206
05/14/2020 06H,12258
05/14/2020 05H,13074
05/14/2020 04H,14112
05/14/2020 03H,14533
05/14/2020 02H,15036
05/14/2020 01H,15364
05/14/2020 00H,15008
05/13/2020 23H,14753
05/13/2020 22H,14406
05/13/2020 21H,13812
05/13/2020 20H,13039
05/13/2020 19H,12281
05/13/2020 18H,11528
05/13/2020 17H,10959
05/13/2020 16H,10516
05/13/2020 15H,10093
05/13/2020 14H,9870
05/13/2020 13H,9762
05/13/2020 12H,9629
05/13/2020 11H,9565
05/13/2020 10H,9714
05/13/2020 09H,10075
05/13/2020 08H,10621
05/13/2020 07H,11299
05/13/2020 06H,12340
05/13/2020 05H,13387
05/13/2020 04H,14484
05/13/2020 03H,15011
05/13/2020 02H,15572
05/13/2020 01H,15956
05/13/2020 00H,15660
05/12/2020 23H,15308
05/12/2020 22H,14872
05/12/2020 21H,14207
05/12/2020 20H,13483
05/12/2020 19H,12721
05/12/2020 18H,12015
05/12/2020 17H,11339
05/12/2020 16H,10830
05/12/2020 15H,10338
05/12/2020 14H,9958
05/12/2020 13H,9780
05/12/2020 12H,9722
05/12/2020 11H,9704
05/12/2020 10H,9910
05/12/2020 09H,10437
05/12/2020 08H,11010
05/12/2020 07H,11743
05/12/2020 06H,12872
05/12/2020 05H,13973
05/12/2020 04H,15123
05/12/2020 03H,15732
05/12/2020 02H,16404
05/12/2020 01H,17040
05/12/2020 00H,16947
05/11/2020 23H,16610
05/11/2020 22H,16267
05/11/2020 21H,15742
05/11/2020 20H,14768
05/11/2020 19H,13959
05/11/2020 18H,13184
05/11/2020 17H,12442
05/11/2020 16H,11711
05/11/2020 15H,11107
05/11/2020 14H,10601
05/11/2020 13H,10339
05/11/2020 12H,10185
05/11/2020 11H,10096
05/11/2020 10H,10270
05/11/2020 09H,10612
05/11/2020 08H,11103
05/11/2020 07H,11775
05/11/2020 06H,12810
05/11/2020 05H,13685
05/11/2020 04H,14554
05/11/2020 03H,15051
05/11/2020 02H,15441
05/11/2020 01H,16098
05/11/2020 00H,15933
05/10/2020 23H,15608
05/10/2020 22H,15014
05/10/2020 21H,14293
05/10/2020 20H,13513
05/10/2020 19H,12987
05/10/2020 18H,12382
05/10/2020 17H,11803
05/10/2020 16H,10994
05/10/2020 15H,10408
05/10/2020 14H,10004
05/10/2020 13H,9976
05/10/2020 12H,10170
05/10/2020 11H,10271
05/10/2020 10H,10654
05/10/2020 09H,11125
05/10/2020 08H,11794
05/10/2020 07H,12574
05/10/2020 06H,13535
05/10/2020 05H,14278
05/10/2020 04H,15303
05/10/2020 03H,16186
05/10/2020 02H,16878
05/10/2020 01H,17521
05/10/2020 00H,17405
05/9/2020 23H,17139
05/9/2020 22H,16505
05/9/2020 21H,15746
05/9/2020 20H,14903
05/9/2020 19H,13904
05/9/2020 18H,12943
05/9/2020 17H,11964
05/9/2020 16H,11036
05/9/2020 15H,10294
05/9/2020 14H,9861
05/9/2020 13H,9895
05/9/2020 12H,10027
05/9/2020 11H,10124
05/9/2020 10H,10436
05/9/2020 09H,10893
05/9/2020 08H,11541
05/9/2020 07H,12349
05/9/2020 06H,13219
05/9/2020 05H,14066
05/9/2020 04H,15115
05/9/2020 03H,15834
05/9/2020 02H,16483
05/9/2020 01H,17005
05/9/2020 00H,16885
05/8/2020 23H,16657
05/8/2020 22H,16339
05/8/2020 21H,15790
05/8/2020 20H,14936
05/8/2020 19H,14000
05/8/2020 18H,13125
05/8/2020 17H,12096
05/8/2020 16H,11245
05/8/2020 15H,10687
05/8/2020 14H,10305
05/8/2020 13H,10063
05/8/2020 12H,9864
05/8/2020 11H,9874
05/8/2020 10H,10161
05/8/2020 09H,10603
05/8/2020 08H,11309
05/8/2020 07H,12289
05/8/2020 06H,13421
05/8/2020 05H,14649
05/8/2020 04H,16076
05/8/2020 03H,17044
05/8/2020 02H,17980
05/8/2020 01H,18622
05/8/2020 00H,18477
05/7/2020 23H,18098
05/7/2020 22H,17625
05/7/2020 21H,16700
05/7/2020 20H,15757
05/7/2020 19H,14479
05/7/2020 18H,13213
05/7/2020 17H,12023
05/7/2020 16H,11087
05/7/2020 15H,10431
05/7/2020 14H,10027
05/7/2020 13H,9790
05/7/2020 12H,9648
05/7/2020 11H,9629
05/7/2020 10H,9891
05/7/2020 09H,10319
05/7/2020 08H,10978
05/7/2020 07H,11901
05/7/2020 06H,13266
05/7/2020 05H,14601
05/7/2020 04H,16057
05/7/2020 03H,17119
05/7/2020 02H,18129
05/7/2020 01H,18893
05/7/2020 00H,18719
05/6/2020 23H,18115
05/6/2020 22H,18022
05/6/2020 21H,16657
05/6/2020 20H,15559
05/6/2020 19H,14066
05/6/2020 18H,12838
05/6/2020 17H,11634
05/6/2020 16H,10753
05/6/2020 15H,10171
05/6/2020 14H,9709
05/6/2020 13H,9465
05/6/2020 12H,9397
05/6/2020 11H,9349
05/6/2020 10H,9581
05/6/2020 09H,10020
05/6/2020 08H,10662
05/6/2020 07H,11515
05/6/2020 06H,12662
05/6/2020 05H,13841
05/6/2020 04H,15172
05/6/2020 03H,16170
05/6/2020 02H,17088
05/6/2020 01H,17784
05/6/2020 00H,17425
05/5/2020 23H,16852
05/5/2020 22H,16293
05/5/2020 21H,15418
05/5/2020 20H,14261
05/5/2020 19H,13109
05/5/2020 18H,12114
05/5/2020 17H,11198
05/5/2020 16H,10510
05/5/2020 15H,10078
05/5/2020 14H,9786
05/5/2020 13H,9772
05/5/2020 12H,9620
05/5/2020 11H,9521
05/5/2020 10H,9746
05/5/2020 09H,10093
05/5/2020 08H,10723
05/5/2020 07H,11391
05/5/2020 06H,12519
05/5/2020 05H,13684
05/5/2020 04H,14816
05/5/2020 03H,15579
05/5/2020 02H,16374
05/5/2020 01H,16963
05/5/2020 00H,16573
05/4/2020 23H,16098
05/4/2020 22H,15674
05/4/2020 21H,14835
05/4/2020 20H,13939
05/4/2020 19H,12871
05/4/2020 18H,11861
05/4/2020 17H,11128
05/4/2020 16H,10500
05/4/2020 15H,10042
05/4/2020 14H,9757
05/4/2020 13H,9665
