Demand for New England (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389942&sdid=EBA.NE-ALL.D.H
12:32:10 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.D.H megawatthours
05/23/2020 17H,10783
05/23/2020 16H,10660
05/23/2020 15H,10539
05/23/2020 14H,10495
05/23/2020 13H,10288
05/23/2020 12H,10182
05/23/2020 11H,9928
05/23/2020 10H,9456
05/23/2020 09H,9401
05/23/2020 08H,9392
05/23/2020 07H,9291
05/23/2020 06H,9593
05/23/2020 05H,10110
05/23/2020 04H,10868
05/23/2020 03H,11812
05/23/2020 02H,12727
05/23/2020 01H,13156
05/23/2020 00H,13186
05/22/2020 23H,13201
05/22/2020 22H,12756
05/22/2020 21H,11902
05/22/2020 20H,11212
05/22/2020 19H,11128
05/22/2020 18H,10807
05/22/2020 17H,10972
05/22/2020 16H,10905
05/22/2020 15H,10724
05/22/2020 14H,10937
05/22/2020 13H,10822
05/22/2020 12H,10893
05/22/2020 11H,10374
05/22/2020 10H,9697
05/22/2020 09H,9331
05/22/2020 08H,9453
05/22/2020 07H,9541
05/22/2020 06H,9569
05/22/2020 05H,9882
05/22/2020 04H,10300
05/22/2020 03H,11016
05/22/2020 02H,11984
05/22/2020 01H,12473
05/22/2020 00H,12449
05/21/2020 23H,12391
05/21/2020 22H,11787
05/21/2020 21H,10876
05/21/2020 20H,10542
05/21/2020 19H,10749
05/21/2020 18H,10910
05/21/2020 17H,10623
05/21/2020 16H,10245
05/21/2020 15H,10224
05/21/2020 14H,10177
05/21/2020 13H,10478
05/21/2020 12H,10504
05/21/2020 11H,10166
05/21/2020 10H,9723
05/21/2020 09H,9460
05/21/2020 08H,9488
05/21/2020 07H,9513
05/21/2020 06H,9422
05/21/2020 05H,9457
05/21/2020 04H,9870
05/21/2020 03H,10788
05/21/2020 02H,11734
05/21/2020 01H,12249
05/21/2020 00H,12216
05/20/2020 23H,12081
05/20/2020 22H,11398
05/20/2020 21H,10588
05/20/2020 20H,10126
05/20/2020 19H,9952
05/20/2020 18H,10003
05/20/2020 17H,10029
05/20/2020 16H,10028
05/20/2020 15H,10083
05/20/2020 14H,10298
05/20/2020 13H,10408
05/20/2020 12H,10411
05/20/2020 11H,9979
05/20/2020 10H,9454
05/20/2020 09H,9072
05/20/2020 08H,8864
05/20/2020 07H,8878
05/20/2020 06H,8981
05/20/2020 05H,9188
05/20/2020 04H,9788
05/20/2020 03H,10696
05/20/2020 02H,11615
05/20/2020 01H,12192
05/20/2020 00H,12091
05/19/2020 23H,11974
05/19/2020 22H,11349
05/19/2020 21H,10348
05/19/2020 20H,9899
05/19/2020 19H,9825
05/19/2020 18H,9694
05/19/2020 17H,9718
05/19/2020 16H,9684
05/19/2020 15H,9727
05/19/2020 14H,9937
05/19/2020 13H,10262
05/19/2020 12H,10361
05/19/2020 11H,10189
05/19/2020 10H,9735
05/19/2020 09H,9294
05/19/2020 08H,9098
05/19/2020 07H,9170
05/19/2020 06H,9394
05/19/2020 05H,9557
05/19/2020 04H,9871
05/19/2020 03H,10757
05/19/2020 02H,11686
05/19/2020 01H,12272
05/19/2020 00H,12185
05/18/2020 23H,12145
05/18/2020 22H,11826
05/18/2020 21H,11301
05/18/2020 20H,11193
05/18/2020 19H,11345
05/18/2020 18H,11508
05/18/2020 17H,11609
05/18/2020 16H,11683
05/18/2020 15H,11788
05/18/2020 14H,11748
05/18/2020 13H,11468
05/18/2020 12H,10834
05/18/2020 11H,10079
05/18/2020 10H,9278
05/18/2020 09H,9127
05/18/2020 08H,9060
05/18/2020 07H,8888
05/18/2020 06H,9078
05/18/2020 05H,9471
05/18/2020 04H,9881
05/18/2020 03H,10367
05/18/2020 02H,11216
05/18/2020 01H,11789
05/18/2020 00H,11664
05/17/2020 23H,11512
05/17/2020 22H,11018
05/17/2020 21H,10147
05/17/2020 20H,9564
05/17/2020 19H,9231
05/17/2020 18H,9146
05/17/2020 17H,9170
05/17/2020 16H,9465
05/17/2020 15H,9493
05/17/2020 14H,9545
05/17/2020 13H,9441
05/17/2020 12H,9242
05/17/2020 11H,9010
05/17/2020 10H,8886
05/17/2020 09H,8840
05/17/2020 08H,8600
05/17/2020 07H,8651
05/17/2020 06H,8909
05/17/2020 05H,9327
05/17/2020 04H,9840
05/17/2020 03H,10470
05/17/2020 02H,11251
05/17/2020 01H,11725
05/17/2020 00H,11638
05/16/2020 23H,11471
05/16/2020 22H,10845
05/16/2020 21H,10049
05/16/2020 20H,9562
05/16/2020 19H,9492
05/16/2020 18H,9428
05/16/2020 17H,9839
05/16/2020 16H,9965
05/16/2020 15H,9585
05/16/2020 14H,9587
05/16/2020 13H,9399
05/16/2020 12H,9227
05/16/2020 11H,9548
05/16/2020 10H,9398
05/16/2020 09H,9287
05/16/2020 08H,9068
05/16/2020 07H,9212
05/16/2020 06H,9514
05/16/2020 05H,9713
05/16/2020 04H,10347
05/16/2020 03H,11185
05/16/2020 02H,11997
05/16/2020 01H,12591
05/16/2020 00H,12674
05/15/2020 23H,12709
05/15/2020 22H,12455
05/15/2020 21H,11759
05/15/2020 20H,11236
05/15/2020 19H,10865
05/15/2020 18H,10822
05/15/2020 17H,10773
05/15/2020 16H,10695
05/15/2020 15H,10850
05/15/2020 14H,10969
05/15/2020 13H,11132
05/15/2020 12H,10663
05/15/2020 11H,9886
05/15/2020 10H,9181
05/15/2020 09H,8967
05/15/2020 08H,8835
05/15/2020 07H,8873
05/15/2020 06H,9029
05/15/2020 05H,9179
05/15/2020 04H,9785
05/15/2020 03H,10660
05/15/2020 02H,11591
05/15/2020 01H,12194
05/15/2020 00H,12085
05/14/2020 23H,11895
05/14/2020 22H,11218
05/14/2020 21H,10233
05/14/2020 20H,9875
05/14/2020 19H,9597
05/14/2020 18H,9547
05/14/2020 17H,9659
05/14/2020 16H,9732
05/14/2020 15H,9899
05/14/2020 14H,10216
05/14/2020 13H,10660
05/14/2020 12H,10889
05/14/2020 11H,10826
05/14/2020 10H,10170
05/14/2020 09H,9650
05/14/2020 08H,9617
05/14/2020 07H,9419
05/14/2020 06H,9467
05/14/2020 05H,9815
05/14/2020 04H,10210
05/14/2020 03H,10919
05/14/2020 02H,11810
05/14/2020 01H,12370
05/14/2020 00H,12238
05/13/2020 23H,11987
05/13/2020 22H,11279
05/13/2020 21H,10434
05/13/2020 20H,9866
05/13/2020 19H,9758
05/13/2020 18H,9713
05/13/2020 17H,9867
05/13/2020 16H,9959
05/13/2020 15H,10088
05/13/2020 14H,10405
05/13/2020 13H,10917
05/13/2020 12H,11173
05/13/2020 11H,10893
05/13/2020 10H,10320
05/13/2020 09H,9832
05/13/2020 08H,9573
05/13/2020 07H,9520
05/13/2020 06H,9633
05/13/2020 05H,9923
05/13/2020 04H,10475
05/13/2020 03H,11044
05/13/2020 02H,11909
05/13/2020 01H,12500
05/13/2020 00H,12354
05/12/2020 23H,12116
05/12/2020 22H,11472
05/12/2020 21H,10538
05/12/2020 20H,10178
05/12/2020 19H,10052
05/12/2020 18H,10263
05/12/2020 17H,10572
05/12/2020 16H,10973
05/12/2020 15H,10677
05/12/2020 14H,10666
05/12/2020 13H,10898
05/12/2020 12H,10975
05/12/2020 11H,10603
05/12/2020 10H,10061
05/12/2020 09H,9508
05/12/2020 08H,9268
05/12/2020 07H,9306
05/12/2020 06H,9692
05/12/2020 05H,9921
05/12/2020 04H,10188
05/12/2020 03H,10850
05/12/2020 02H,11723
05/12/2020 01H,12370
05/12/2020 00H,12558
05/11/2020 23H,12669
05/11/2020 22H,12478
05/11/2020 21H,11775
05/11/2020 20H,11491
05/11/2020 19H,11717
05/11/2020 18H,12087
05/11/2020 17H,12067
05/11/2020 16H,11433
05/11/2020 15H,10837
05/11/2020 14H,10480
05/11/2020 13H,10672
05/11/2020 12H,10721
05/11/2020 11H,10352
05/11/2020 10H,9648
05/11/2020 09H,9300
05/11/2020 08H,9037
05/11/2020 07H,8989
05/11/2020 06H,9130
05/11/2020 05H,9251
05/11/2020 04H,10001
05/11/2020 03H,10479
05/11/2020 02H,11208
05/11/2020 01H,11692
05/11/2020 00H,11474
05/10/2020 23H,11164
05/10/2020 22H,10534
05/10/2020 21H,9917
05/10/2020 20H,9498
05/10/2020 19H,9491
05/10/2020 18H,9945
05/10/2020 17H,10258
05/10/2020 16H,10199
05/10/2020 15H,10282
05/10/2020 14H,10348
05/10/2020 13H,10261
05/10/2020 12H,10082
05/10/2020 11H,10034
05/10/2020 10H,9882
05/10/2020 09H,9740
05/10/2020 08H,9695
05/10/2020 07H,9763
05/10/2020 06H,9995
05/10/2020 05H,10309
05/10/2020 04H,10692
05/10/2020 03H,11459
05/10/2020 02H,12180
05/10/2020 01H,12700
05/10/2020 00H,12497
05/9/2020 23H,12175
05/9/2020 22H,11476
05/9/2020 21H,10664
05/9/2020 20H,10328
05/9/2020 19H,10492
05/9/2020 18H,10595
05/9/2020 17H,10652
05/9/2020 16H,10622
05/9/2020 15H,10541
05/9/2020 14H,10777
05/9/2020 13H,10704
05/9/2020 12H,10238
05/9/2020 11H,9772
05/9/2020 10H,9418
05/9/2020 09H,9365
05/9/2020 08H,9259
05/9/2020 07H,9296
05/9/2020 06H,9478
05/9/2020 05H,9730
05/9/2020 04H,10055
05/9/2020 03H,10854
05/9/2020 02H,11650
05/9/2020 01H,12285
05/9/2020 00H,12504
05/8/2020 23H,12483
05/8/2020 22H,12249
05/8/2020 21H,11711
05/8/2020 20H,11448
05/8/2020 19H,11220
05/8/2020 18H,10770
05/8/2020 17H,10359
05/8/2020 16H,10386
05/8/2020 15H,10502
05/8/2020 14H,10541
05/8/2020 13H,10635
05/8/2020 12H,10537
05/8/2020 11H,10454
05/8/2020 10H,10312
05/8/2020 09H,9892
05/8/2020 08H,9694
05/8/2020 07H,9705
05/8/2020 06H,9790
05/8/2020 05H,9682
05/8/2020 04H,10052
05/8/2020 03H,10722
05/8/2020 02H,11512
05/8/2020 01H,12108
05/8/2020 00H,11990
05/7/2020 23H,11764
05/7/2020 22H,11160
05/7/2020 21H,10388
05/7/2020 20H,10344
05/7/2020 19H,10240
05/7/2020 18H,10294
05/7/2020 17H,10408
05/7/2020 16H,10290
05/7/2020 15H,10232
05/7/2020 14H,10190
05/7/2020 13H,10546
05/7/2020 12H,10800
05/7/2020 11H,10386
05/7/2020 10H,9993
05/7/2020 09H,9630
05/7/2020 08H,9418
05/7/2020 07H,9451
05/7/2020 06H,9515
05/7/2020 05H,9421
05/7/2020 04H,9991
05/7/2020 03H,10805
05/7/2020 02H,11697
05/7/2020 01H,12384
05/7/2020 00H,12593
05/6/2020 23H,12629
05/6/2020 22H,12387
05/6/2020 21H,11560
05/6/2020 20H,10820
05/6/2020 19H,10573
05/6/2020 18H,10515
05/6/2020 17H,10412
05/6/2020 16H,10677
05/6/2020 15H,10685
05/6/2020 14H,10661
05/6/2020 13H,10804
05/6/2020 12H,10793
05/6/2020 11H,10420
05/6/2020 10H,9715
05/6/2020 09H,9427
05/6/2020 08H,9179
05/6/2020 07H,9122
05/6/2020 06H,9002
05/6/2020 05H,9335
05/6/2020 04H,9888
05/6/2020 03H,10706
05/6/2020 02H,11578
05/6/2020 01H,12202
05/6/2020 00H,12066
05/5/2020 23H,11849
05/5/2020 22H,11153
05/5/2020 21H,10139
05/5/2020 20H,9529
05/5/2020 19H,9445
05/5/2020 18H,9554
05/5/2020 17H,9632
05/5/2020 16H,9665
05/5/2020 15H,9722
05/5/2020 14H,10013
05/5/2020 13H,10455
05/5/2020 12H,10571
05/5/2020 11H,10112
05/5/2020 10H,9639
05/5/2020 09H,9291
05/5/2020 08H,9107
05/5/2020 07H,8883
05/5/2020 06H,9081
05/5/2020 05H,9415
05/5/2020 04H,9762
05/5/2020 03H,10529
05/5/2020 02H,11430
05/5/2020 01H,12129
05/5/2020 00H,12197
05/4/2020 23H,12259
05/4/2020 22H,12076
05/4/2020 21H,11509
05/4/2020 20H,11257
05/4/2020 19H,11233
05/4/2020 18H,11304
05/4/2020 17H,10880
05/4/2020 16H,10227
05/4/2020 15H,9999
05/4/2020 14H,10369
05/4/2020 13H,10595
05/4/2020 12H,10561
05/4/2020 11H,9943
05/4/2020 10H,9344
05/4/2020 09H,8976
05/4/2020 08H,8634
05/4/2020 07H,8917
05/4/2020 06H,9124
05/4/2020 05H,9146
05/4/2020 04H,9599
05/4/2020 03H,10445
05/4/2020 02H,11340
05/4/2020 01H,11957
05/4/2020 00H,11740
05/3/2020 23H,11440
05/3/2020 22H,10615
05/3/2020 21H,9503
05/3/2020 20H,9226
05/3/2020 19H,9213
05/3/2020 18H,9265
05/3/2020 17H,9060
05/3/2020 16H,9007
05/3/2020 15H,9034
05/3/2020 14H,9285
05/3/2020 13H,9308
05/3/2020 12H,9156
05/3/2020 11H,8957
05/3/2020 10H,8805
05/3/2020 09H,9001
05/3/2020 08H,8494
05/3/2020 07H,8584
05/3/2020 06H,8805
05/3/2020 05H,9061
05/3/2020 04H,9548
05/3/2020 03H,10287
05/3/2020 02H,11008
05/3/2020 01H,11568
05/3/2020 00H,11387
05/2/2020 23H,11111
05/2/2020 22H,10452
05/2/2020 21H,9506
05/2/2020 20H,8683
05/2/2020 19H,8514
05/2/2020 18H,8582
05/2/2020 17H,8756
05/2/2020 16H,8855
05/2/2020 15H,8932
05/2/2020 14H,9113
05/2/2020 13H,9134
05/2/2020 12H,9266
05/2/2020 11H,9409
05/2/2020 10H,9153
05/2/2020 09H,8916
05/2/2020 08H,8864
05/2/2020 07H,8951
05/2/2020 06H,9455
05/2/2020 05H,9547
05/2/2020 04H,9968
05/2/2020 03H,10738
05/2/2020 02H,11500
05/2/2020 01H,12128
05/2/2020 00H,12163
05/1/2020 23H,12069
05/1/2020 22H,11759
05/1/2020 21H,11184
05/1/2020 20H,11034
05/1/2020 19H,11246
05/1/2020 18H,11598
05/1/2020 17H,12119
05/1/2020 16H,12387
05/1/2020 15H,12325
05/1/2020 14H,12268
05/1/2020 13H,12128
05/1/2020 12H,11412
05/1/2020 11H,10474
05/1/2020 10H,9729
05/1/2020 09H,9442
05/1/2020 08H,9037
05/1/2020 07H,9090
05/1/2020 06H,9314
05/1/2020 05H,10001
05/1/2020 04H,10578
05/1/2020 03H,11334
05/1/2020 02H,12076
05/1/2020 01H,12807
05/1/2020 00H,13099
04/30/2020 23H,13170
04/30/2020 22H,13044
04/30/2020 21H,12608
04/30/2020 20H,12472
04/30/2020 19H,12947
04/30/2020 18H,13365
04/30/2020 17H,13433
04/30/2020 16H,13421
04/30/2020 15H,13265
04/30/2020 14H,12955
04/30/2020 13H,12440
04/30/2020 12H,11676
04/30/2020 11H,10715
04/30/2020 10H,9998
04/30/2020 09H,9620
04/30/2020 08H,9542
04/30/2020 07H,9553
04/30/2020 06H,9531
04/30/2020 05H,9839
04/30/2020 04H,10134
04/30/2020 03H,10969
04/30/2020 02H,11861
04/30/2020 01H,12592
04/30/2020 00H,12874
04/29/2020 23H,12902
04/29/2020 22H,12588
04/29/2020 21H,11473
04/29/2020 20H,10705
04/29/2020 19H,10280
04/29/2020 18H,10162
04/29/2020 17H,10102
04/29/2020 16H,10009
04/29/2020 15H,10144
04/29/2020 14H,10454
04/29/2020 13H,10929
04/29/2020 12H,11241
04/29/2020 11H,10932
04/29/2020 10H,10191
04/29/2020 09H,9807
04/29/2020 08H,9554
04/29/2020 07H,9514
04/29/2020 06H,9690
04/29/2020 05H,9994
04/29/2020 04H,10320
04/29/2020 03H,11137
04/29/2020 02H,12012
04/29/2020 01H,12660
04/29/2020 00H,12626
04/28/2020 23H,12387
04/28/2020 22H,11812
04/28/2020 21H,11019
04/28/2020 20H,10688
04/28/2020 19H,10539
04/28/2020 18H,10482
04/28/2020 17H,10791
04/28/2020 16H,11043
04/28/2020 15H,11318
04/28/2020 14H,11561
04/28/2020 13H,11959
04/28/2020 12H,11912
04/28/2020 11H,11277
04/28/2020 10H,10450
04/28/2020 09H,9964
04/28/2020 08H,9901
04/28/2020 07H,9855
04/28/2020 06H,9879
04/28/2020 05H,10263
04/28/2020 04H,10901
04/28/2020 03H,11822
04/28/2020 02H,12719
04/28/2020 01H,13445
04/28/2020 00H,13801
04/27/2020 23H,13935
04/27/2020 22H,13975
04/27/2020 21H,13505
04/27/2020 20H,13247
04/27/2020 19H,13295
04/27/2020 18H,13480
04/27/2020 17H,13606
04/27/2020 16H,13566
04/27/2020 15H,13446
04/27/2020 14H,13289
04/27/2020 13H,12924
04/27/2020 12H,12115
04/27/2020 11H,11145
04/27/2020 10H,10383
04/27/2020 09H,10084
04/27/2020 08H,9815
04/27/2020 07H,9617
04/27/2020 06H,9775
04/27/2020 05H,10126
04/27/2020 04H,10541
04/27/2020 03H,11127
04/27/2020 02H,11924
04/27/2020 01H,12649
04/27/2020 00H,13002
04/26/2020 23H,13128
04/26/2020 22H,13020
04/26/2020 21H,12454
04/26/2020 20H,11959
04/26/2020 19H,11810
04/26/2020 18H,11670
04/26/2020 17H,11449
04/26/2020 16H,11277
04/26/2020 15H,10908
04/26/2020 14H,10477
04/26/2020 13H,10143
04/26/2020 12H,10234
04/26/2020 11H,10153
04/26/2020 10H,9963
04/26/2020 09H,9776
04/26/2020 08H,9702
04/26/2020 07H,9507
04/26/2020 06H,9404
04/26/2020 05H,9724
04/26/2020 04H,10033
04/26/2020 03H,10486
04/26/2020 02H,11203
04/26/2020 01H,11795
04/26/2020 00H,11679
04/25/2020 23H,11202
04/25/2020 22H,10528
04/25/2020 21H,9831
04/25/2020 20H,9646
04/25/2020 19H,9349
04/25/2020 18H,9247
04/25/2020 17H,9483
04/25/2020 16H,9455
04/25/2020 15H,9376
04/25/2020 14H,9947
04/25/2020 13H,10226
04/25/2020 12H,10199
04/25/2020 11H,10061
04/25/2020 10H,9788
04/25/2020 09H,9559
04/25/2020 08H,9668
04/25/2020 07H,9490
04/25/2020 06H,9926
04/25/2020 05H,10217
04/25/2020 04H,10597
04/25/2020 03H,11380
04/25/2020 02H,12171
04/25/2020 01H,12798
04/25/2020 00H,12908
04/24/2020 23H,12837
04/24/2020 22H,12680
04/24/2020 21H,12270
04/24/2020 20H,12108
04/24/2020 19H,12398
04/24/2020 18H,12741
04/24/2020 17H,12857
04/24/2020 16H,12774
04/24/2020 15H,12760
04/24/2020 14H,12646
04/24/2020 13H,12415
04/24/2020 12H,11793
04/24/2020 11H,10947
04/24/2020 10H,10402
04/24/2020 09H,10158
04/24/2020 08H,9947
04/24/2020 07H,9971
04/24/2020 06H,10156
04/24/2020 05H,10270
04/24/2020 04H,10576
04/24/2020 03H,11377
04/24/2020 02H,12224
04/24/2020 01H,12917
04/24/2020 00H,13024
04/23/2020 23H,12808
04/23/2020 22H,12388
04/23/2020 21H,11566
04/23/2020 20H,10641
04/23/2020 19H,10587
04/23/2020 18H,10872
04/23/2020 17H,10801
04/23/2020 16H,10848
04/23/2020 15H,11070
04/23/2020 14H,11195
04/23/2020 13H,11705
04/23/2020 12H,12062
04/23/2020 11H,11809
04/23/2020 10H,11078
04/23/2020 09H,10461
04/23/2020 08H,10387
04/23/2020 07H,10109
04/23/2020 06H,10270
04/23/2020 05H,10589
04/23/2020 04H,11124
04/23/2020 03H,11955
04/23/2020 02H,12825
04/23/2020 01H,13498
04/23/2020 00H,13437
04/22/2020 23H,13107
04/22/2020 22H,12486
04/22/2020 21H,11568
04/22/2020 20H,11230
04/22/2020 19H,11407
04/22/2020 18H,11642
04/22/2020 17H,11802
04/22/2020 16H,11879
04/22/2020 15H,11926
04/22/2020 14H,11952
04/22/2020 13H,12092
04/22/2020 12H,12157
04/22/2020 11H,12127
04/22/2020 10H,11131
04/22/2020 09H,10733
04/22/2020 08H,10748
04/22/2020 07H,10701
04/22/2020 06H,10588
04/22/2020 05H,10385
04/22/2020 04H,10858
04/22/2020 03H,11629
04/22/2020 02H,12469
04/22/2020 01H,13157
04/22/2020 00H,13305
04/21/2020 23H,13465
04/21/2020 22H,13661
04/21/2020 21H,13375
04/21/2020 20H,13071
04/21/2020 19H,12908
04/21/2020 18H,12980
04/21/2020 17H,12780
04/21/2020 16H,12535
04/21/2020 15H,11901
04/21/2020 14H,11447
04/21/2020 13H,11508
04/21/2020 12H,11578
04/21/2020 11H,11142
04/21/2020 10H,10461
04/21/2020 09H,10013
04/21/2020 08H,9762
04/21/2020 07H,9732
04/21/2020 06H,9604
04/21/2020 05H,9910
04/21/2020 04H,10412
04/21/2020 03H,11183
04/21/2020 02H,11972
04/21/2020 01H,12634
04/21/2020 00H,12620
04/20/2020 23H,12298
04/20/2020 22H,11771
04/20/2020 21H,10993
04/20/2020 20H,10469
04/20/2020 19H,10395
04/20/2020 18H,11110
04/20/2020 17H,11462
04/20/2020 16H,11392
04/20/2020 15H,11266
04/20/2020 14H,11341
04/20/2020 13H,11305
04/20/2020 12H,10974
04/20/2020 11H,10707
04/20/2020 10H,10417
04/20/2020 09H,10022
04/20/2020 08H,9788
04/20/2020 07H,9664
04/20/2020 06H,9658
04/20/2020 05H,9732
04/20/2020 04H,9784
04/20/2020 03H,10508
04/20/2020 02H,11285
04/20/2020 01H,11996
04/20/2020 00H,12104
04/19/2020 23H,11745
04/19/2020 22H,10954
04/19/2020 21H,10087
04/19/2020 20H,9469
04/19/2020 19H,9154
04/19/2020 18H,9224
04/19/2020 17H,9443
04/19/2020 16H,9658
04/19/2020 15H,9773
04/19/2020 14H,9677
04/19/2020 13H,9825
04/19/2020 12H,10085
04/19/2020 11H,10145
04/19/2020 10H,9967
04/19/2020 09H,10003
04/19/2020 08H,9714
04/19/2020 07H,9671
04/19/2020 06H,9867
04/19/2020 05H,10228
04/19/2020 04H,10780
04/19/2020 03H,11482
04/19/2020 02H,12192
04/19/2020 01H,12806
04/19/2020 00H,13024
04/18/2020 23H,12967
04/18/2020 22H,12817
04/18/2020 21H,12431
04/18/2020 20H,12269
04/18/2020 19H,12405
04/18/2020 18H,12575
04/18/2020 17H,12656
04/18/2020 16H,12568
04/18/2020 15H,12322
04/18/2020 14H,12068
04/18/2020 13H,11551
04/18/2020 12H,10828
04/18/2020 11H,10247
04/18/2020 10H,10054
04/18/2020 09H,9750
04/18/2020 08H,9636
04/18/2020 07H,9669
04/18/2020 06H,9582
04/18/2020 05H,9918
04/18/2020 04H,10476
04/18/2020 03H,11256
04/18/2020 02H,12023
04/18/2020 01H,12711
04/18/2020 00H,12872
04/17/2020 23H,12568
04/17/2020 22H,12067
04/17/2020 21H,11260
04/17/2020 20H,10847
04/17/2020 19H,10498
04/17/2020 18H,10526
04/17/2020 17H,10594
04/17/2020 16H,10731
04/17/2020 15H,11080
04/17/2020 14H,11301
04/17/2020 13H,11543
04/17/2020 12H,11826
04/17/2020 11H,11496
04/17/2020 10H,10789
04/17/2020 09H,10331
04/17/2020 08H,10088
04/17/2020 07H,10072
04/17/2020 06H,10214
04/17/2020 05H,10543
04/17/2020 04H,11002
04/17/2020 03H,11651
04/17/2020 02H,12512
04/17/2020 01H,13193
04/17/2020 00H,13209
04/16/2020 23H,12790
04/16/2020 22H,12202
04/16/2020 21H,11639
04/16/2020 20H,11409
04/16/2020 19H,11477
04/16/2020 18H,11728
04/16/2020 17H,12028
04/16/2020 16H,11676
04/16/2020 15H,11539
04/16/2020 14H,11592
04/16/2020 13H,11987
04/16/2020 12H,11900
04/16/2020 11H,11237
04/16/2020 10H,10649
04/16/2020 09H,10258
04/16/2020 08H,10037
04/16/2020 07H,10067
04/16/2020 06H,10268
04/16/2020 05H,10236
04/16/2020 04H,10566
04/16/2020 03H,11338
04/16/2020 02H,12161
04/16/2020 01H,12810
04/16/2020 00H,12832
04/15/2020 23H,12403
04/15/2020 22H,11665
04/15/2020 21H,10641
04/15/2020 20H,10260
04/15/2020 19H,10250
04/15/2020 18H,10700
04/15/2020 17H,10948
04/15/2020 16H,11186
04/15/2020 15H,11423
04/15/2020 14H,11727
04/15/2020 13H,12002
04/15/2020 12H,11606
04/15/2020 11H,10757
04/15/2020 10H,10101
04/15/2020 09H,9951
04/15/2020 08H,9797
04/15/2020 07H,9812
04/15/2020 06H,9691
04/15/2020 05H,9801
04/15/2020 04H,10356
04/15/2020 03H,10980
04/15/2020 02H,11781
04/15/2020 01H,12532
04/15/2020 00H,12701
04/14/2020 23H,12219
04/14/2020 22H,11577
04/14/2020 21H,10794
04/14/2020 20H,10336
04/14/2020 19H,10082
04/14/2020 18H,10113
04/14/2020 17H,10219
04/14/2020 16H,10161
04/14/2020 15H,10254
04/14/2020 14H,10692
04/14/2020 13H,11001
04/14/2020 12H,11031
04/14/2020 11H,10527
04/14/2020 10H,9696
04/14/2020 09H,9049
04/14/2020 08H,8822
04/14/2020 07H,8834
04/14/2020 06H,9010
04/14/2020 05H,9350
04/14/2020 04H,9924
04/14/2020 03H,10721
04/14/2020 02H,11540
04/14/2020 01H,12290
04/14/2020 00H,12774
04/13/2020 23H,13046
04/13/2020 22H,13290
04/13/2020 21H,13058
04/13/2020 20H,12928
04/13/2020 19H,13122
04/13/2020 18H,13383
04/13/2020 17H,13458
04/13/2020 16H,13391
04/13/2020 15H,13202
04/13/2020 14H,12758
04/13/2020 13H,12153
04/13/2020 12H,11244
04/13/2020 11H,10464
04/13/2020 10H,9611
04/13/2020 09H,9274
04/13/2020 08H,9306
04/13/2020 07H,9345
04/13/2020 06H,9247
04/13/2020 05H,9349
04/13/2020 04H,9895
04/13/2020 03H,10634
04/13/2020 02H,11137
04/13/2020 01H,11783
04/13/2020 00H,11868
04/12/2020 23H,11599
04/12/2020 22H,11352
04/12/2020 21H,10776
04/12/2020 20H,10109
04/12/2020 19H,9806
04/12/2020 18H,9853
04/12/2020 17H,9822
04/12/2020 16H,9492
04/12/2020 15H,9411
04/12/2020 14H,9614
04/12/2020 13H,9783
04/12/2020 12H,9990
04/12/2020 11H,10213
04/12/2020 10H,9967
04/12/2020 09H,9880
04/12/2020 08H,9847
04/12/2020 07H,9892
04/12/2020 06H,10061
04/12/2020 05H,10146
04/12/2020 04H,10548
04/12/2020 03H,11154
04/12/2020 02H,11868
04/12/2020 01H,12489
04/12/2020 00H,12521
04/11/2020 23H,12014
04/11/2020 22H,11253
04/11/2020 21H,10389
04/11/2020 20H,9767
04/11/2020 19H,9936
04/11/2020 18H,10094
04/11/2020 17H,10312
04/11/2020 16H,10327
04/11/2020 15H,10195
04/11/2020 14H,10062
04/11/2020 13H,10306
04/11/2020 12H,10277
04/11/2020 11H,10185
04/11/2020 10H,9997
04/11/2020 09H,9771
04/11/2020 08H,9660
04/11/2020 07H,9731
04/11/2020 06H,9708
04/11/2020 05H,10085
04/11/2020 04H,10672
04/11/2020 03H,11437
04/11/2020 02H,12228
04/11/2020 01H,12916
04/11/2020 00H,13186
04/10/2020 23H,13010
04/10/2020 22H,12594
04/10/2020 21H,11798
04/10/2020 20H,11361
04/10/2020 19H,11145
04/10/2020 18H,11142
04/10/2020 17H,11305
04/10/2020 16H,11234
04/10/2020 15H,11002
04/10/2020 14H,11145
04/10/2020 13H,11404
04/10/2020 12H,11252
04/10/2020 11H,10879
04/10/2020 10H,10603
04/10/2020 09H,10270
04/10/2020 08H,10214
04/10/2020 07H,10000
04/10/2020 06H,10184
04/10/2020 05H,10262
04/10/2020 04H,10833
04/10/2020 03H,11452
04/10/2020 02H,12339
04/10/2020 01H,13146
04/10/2020 00H,13453
04/9/2020 23H,13442
04/9/2020 22H,13581
04/9/2020 21H,13481
04/9/2020 20H,13565
04/9/2020 19H,13771
04/9/2020 18H,13842
04/9/2020 17H,13721
04/9/2020 16H,13452
04/9/2020 15H,13159
04/9/2020 14H,12753
04/9/2020 13H,12338
04/9/2020 12H,11616
04/9/2020 11H,10878
04/9/2020 10H,10205
04/9/2020 09H,9947
04/9/2020 08H,9734
