Actual Net Interchange for New England (region) to New York (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3390279&sdid=EBA.NE-NY.ID.H
14:48:25 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-NY.ID.H megawatthours
05/1/2022 16H,733
05/1/2022 15H,642
05/1/2022 14H,571
05/1/2022 13H,305
05/1/2022 12H,146
05/1/2022 11H,-179
05/1/2022 10H,40
05/1/2022 09H,35
05/1/2022 08H,84
05/1/2022 07H,131
05/1/2022 06H,94
05/1/2022 05H,119
05/1/2022 04H,560
05/1/2022 03H,508
05/1/2022 02H,510
05/1/2022 01H,411
05/1/2022 00H,452
04/30/2022 23H,586
04/30/2022 22H,863
04/30/2022 21H,800
04/30/2022 20H,853
04/30/2022 19H,1040
04/30/2022 18H,1035
04/30/2022 17H,1054
04/30/2022 16H,891
04/30/2022 15H,802
04/30/2022 14H,681
04/30/2022 13H,524
04/30/2022 12H,488
04/30/2022 11H,393
04/30/2022 10H,565
04/30/2022 09H,567
04/30/2022 08H,518
04/30/2022 07H,601
04/30/2022 06H,707
04/30/2022 05H,537
04/30/2022 04H,327
04/30/2022 03H,227
04/30/2022 02H,366
04/30/2022 01H,382
04/30/2022 00H,441
04/29/2022 23H,401
04/29/2022 22H,617
04/29/2022 21H,768
04/29/2022 20H,538
04/29/2022 19H,581
04/29/2022 18H,578
04/29/2022 17H,805
04/29/2022 16H,770
04/29/2022 15H,444
04/29/2022 14H,204
04/29/2022 13H,341
04/29/2022 12H,118
04/29/2022 11H,60
04/29/2022 10H,148
04/29/2022 09H,357
04/29/2022 08H,384
04/29/2022 07H,155
04/29/2022 06H,42
04/29/2022 05H,259
04/29/2022 04H,198
04/29/2022 03H,210
04/29/2022 02H,200
04/29/2022 01H,451
04/29/2022 00H,419
04/28/2022 23H,490
04/28/2022 22H,557
04/28/2022 21H,599
04/28/2022 20H,662
04/28/2022 19H,649
04/28/2022 18H,544
04/28/2022 17H,708
04/28/2022 16H,591
04/28/2022 15H,317
04/28/2022 14H,544
04/28/2022 13H,236
04/28/2022 12H,75
04/28/2022 11H,517
04/28/2022 10H,656
04/28/2022 09H,694
04/28/2022 08H,586
04/28/2022 07H,595
04/28/2022 06H,643
04/28/2022 05H,685
04/28/2022 04H,476
04/28/2022 03H,747
04/28/2022 02H,658
04/28/2022 01H,538
04/28/2022 00H,488
04/27/2022 23H,443
04/27/2022 22H,534
04/27/2022 21H,750
04/27/2022 20H,617
04/27/2022 19H,898
04/27/2022 18H,643
04/27/2022 17H,537
04/27/2022 16H,901
04/27/2022 15H,751
04/27/2022 14H,353
04/27/2022 13H,-75
04/27/2022 12H,-17
04/27/2022 11H,-131
04/27/2022 10H,-254
04/27/2022 09H,-84
04/27/2022 08H,-29
04/27/2022 07H,-256
04/27/2022 06H,-479
04/27/2022 05H,-399
04/27/2022 04H,-167
04/27/2022 03H,-30
04/27/2022 02H,121
04/27/2022 01H,-18
04/27/2022 00H,-152
04/26/2022 23H,-186
04/26/2022 22H,-60
04/26/2022 21H,133
04/26/2022 20H,291
04/26/2022 19H,263
04/26/2022 18H,329
04/26/2022 17H,382
04/26/2022 16H,382
04/26/2022 15H,363
04/26/2022 14H,380
04/26/2022 13H,390
04/26/2022 12H,450
04/26/2022 11H,363
04/26/2022 10H,272
04/26/2022 09H,274
04/26/2022 08H,56
04/26/2022 07H,83
04/26/2022 06H,177
04/26/2022 05H,140
04/26/2022 04H,304
04/26/2022 03H,432
04/26/2022 02H,534
04/26/2022 01H,594
04/26/2022 00H,543
04/25/2022 23H,736
04/25/2022 22H,737
04/25/2022 21H,763
04/25/2022 20H,618
04/25/2022 19H,510
04/25/2022 18H,638
04/25/2022 17H,717
04/25/2022 16H,658
04/25/2022 15H,555
04/25/2022 14H,514
04/25/2022 13H,388
04/25/2022 12H,325
04/25/2022 11H,369
04/25/2022 10H,308
04/25/2022 09H,319
04/25/2022 08H,284
04/25/2022 07H,322
04/25/2022 06H,423
04/25/2022 05H,493
04/25/2022 04H,412
04/25/2022 03H,606
04/25/2022 02H,485
04/25/2022 01H,523
04/25/2022 00H,462
04/24/2022 23H,705
04/24/2022 22H,735
04/24/2022 21H,721
04/24/2022 20H,653
04/24/2022 19H,662
04/24/2022 18H,686
04/24/2022 17H,606
04/24/2022 16H,510
04/24/2022 15H,483
04/24/2022 14H,504
04/24/2022 13H,526
04/24/2022 12H,372
04/24/2022 11H,258
04/24/2022 10H,513
04/24/2022 09H,342
04/24/2022 08H,315
04/24/2022 07H,293
04/24/2022 06H,192
04/24/2022 05H,359
04/24/2022 04H,321
04/24/2022 03H,487
04/24/2022 02H,336
04/24/2022 01H,235
04/24/2022 00H,234
04/23/2022 23H,339
04/23/2022 22H,550
04/23/2022 21H,674
04/23/2022 20H,713
04/23/2022 19H,728
04/23/2022 18H,714
04/23/2022 17H,737
04/23/2022 16H,737
04/23/2022 15H,718
04/23/2022 14H,713
04/23/2022 13H,706
04/23/2022 12H,498
04/23/2022 11H,369
04/23/2022 10H,319
04/23/2022 09H,338
04/23/2022 08H,336
04/23/2022 07H,427
04/23/2022 06H,412
04/23/2022 05H,124
04/23/2022 04H,-32
04/23/2022 03H,186
04/23/2022 02H,131
04/23/2022 01H,195
04/23/2022 00H,291
04/22/2022 23H,560
04/22/2022 22H,503
04/22/2022 21H,489
04/22/2022 20H,529
04/22/2022 19H,506
04/22/2022 18H,575
04/22/2022 17H,600
04/22/2022 16H,529
04/22/2022 15H,517
04/22/2022 14H,378
04/22/2022 13H,136
04/22/2022 12H,165
04/22/2022 11H,-171
04/22/2022 10H,-63
04/22/2022 09H,18
04/22/2022 08H,-1
04/22/2022 07H,105
04/22/2022 06H,129
04/22/2022 05H,39
04/22/2022 04H,234
04/22/2022 03H,177
04/22/2022 02H,427
04/22/2022 01H,629
04/22/2022 00H,610
04/21/2022 23H,595
04/21/2022 22H,584
04/21/2022 21H,612
04/21/2022 20H,583
04/21/2022 19H,587
04/21/2022 18H,561
04/21/2022 17H,632
04/21/2022 16H,600
04/21/2022 15H,569
04/21/2022 14H,448
04/21/2022 13H,385
04/21/2022 12H,187
04/21/2022 11H,142
04/21/2022 10H,150
04/21/2022 09H,71
04/21/2022 08H,66
04/21/2022 07H,75
04/21/2022 06H,95
04/21/2022 05H,236
04/21/2022 04H,308
04/21/2022 03H,237
04/21/2022 02H,451
04/21/2022 01H,322
04/21/2022 00H,271
04/20/2022 23H,369
04/20/2022 22H,558
04/20/2022 21H,643
04/20/2022 20H,622
04/20/2022 19H,604
04/20/2022 18H,595
04/20/2022 17H,543
04/20/2022 16H,457
04/20/2022 15H,441
04/20/2022 14H,475
04/20/2022 13H,466
04/20/2022 12H,469
04/20/2022 11H,471
04/20/2022 10H,555
04/20/2022 09H,549
04/20/2022 08H,537
04/20/2022 07H,535
04/20/2022 06H,571
04/20/2022 05H,603
04/20/2022 04H,537
04/20/2022 03H,534
04/20/2022 02H,396
04/20/2022 01H,725
04/20/2022 00H,600
04/19/2022 23H,630
04/19/2022 22H,701
04/19/2022 21H,744
04/19/2022 20H,728
04/19/2022 19H,727
04/19/2022 18H,714
04/19/2022 17H,682
04/19/2022 16H,711
04/19/2022 15H,690
04/19/2022 14H,700
04/19/2022 13H,611
04/19/2022 12H,562
04/19/2022 11H,547
04/19/2022 10H,548
04/19/2022 09H,344
04/19/2022 08H,347
04/19/2022 07H,486
04/19/2022 06H,476
04/19/2022 05H,463
04/19/2022 04H,604
04/19/2022 03H,442
04/19/2022 02H,728
04/19/2022 01H,483
04/19/2022 00H,406
04/18/2022 23H,587
04/18/2022 22H,786
04/18/2022 21H,960
04/18/2022 20H,1118
04/18/2022 19H,1124
04/18/2022 18H,915
04/18/2022 17H,865
04/18/2022 16H,874
04/18/2022 15H,869
04/18/2022 14H,848
04/18/2022 13H,635
04/18/2022 12H,547
04/18/2022 11H,352
04/18/2022 10H,144
04/18/2022 09H,219
04/18/2022 08H,322
04/18/2022 07H,185
04/18/2022 06H,45
04/18/2022 05H,221
04/18/2022 04H,335
04/18/2022 03H,452
04/18/2022 02H,348
04/18/2022 01H,311
04/18/2022 00H,152
04/17/2022 23H,-29
04/17/2022 22H,261
04/17/2022 21H,444
04/17/2022 20H,445
04/17/2022 19H,477
04/17/2022 18H,454
04/17/2022 17H,599
04/17/2022 16H,592
04/17/2022 15H,479
04/17/2022 14H,386
04/17/2022 13H,304
04/17/2022 12H,165
04/17/2022 11H,145
04/17/2022 10H,296
04/17/2022 09H,389
04/17/2022 08H,410
04/17/2022 07H,394
04/17/2022 06H,373
04/17/2022 05H,385
04/17/2022 04H,108
04/17/2022 03H,220
04/17/2022 02H,373
04/17/2022 01H,259
04/17/2022 00H,201
04/16/2022 23H,268
04/16/2022 22H,239
04/16/2022 21H,422
04/16/2022 20H,603
04/16/2022 19H,511
04/16/2022 18H,498
04/16/2022 17H,399
04/16/2022 16H,423
04/16/2022 15H,421
04/16/2022 14H,439
04/16/2022 13H,509
04/16/2022 12H,411
04/16/2022 11H,192
04/16/2022 10H,145
04/16/2022 09H,349
04/16/2022 08H,364
04/16/2022 07H,548
04/16/2022 06H,588
04/16/2022 05H,478
04/16/2022 04H,349
04/16/2022 03H,280
04/16/2022 02H,136
04/16/2022 01H,182
04/16/2022 00H,92
04/15/2022 23H,188
04/15/2022 22H,455
04/15/2022 21H,665
04/15/2022 20H,620
04/15/2022 19H,551
04/15/2022 18H,567
04/15/2022 17H,464
04/15/2022 16H,477
04/15/2022 15H,554
04/15/2022 14H,327
04/15/2022 13H,-82
04/15/2022 12H,-169
04/15/2022 11H,-178
04/15/2022 10H,136
04/15/2022 09H,273
04/15/2022 08H,119
04/15/2022 07H,171
04/15/2022 06H,405
04/15/2022 05H,454
04/15/2022 04H,678
04/15/2022 03H,654
04/15/2022 02H,713
04/15/2022 01H,707
04/15/2022 00H,701
04/14/2022 23H,670
04/14/2022 22H,744
04/14/2022 21H,700
04/14/2022 20H,722
04/14/2022 19H,690
04/14/2022 18H,753
04/14/2022 17H,759
04/14/2022 16H,718
04/14/2022 15H,537
04/14/2022 14H,504
04/14/2022 13H,480
04/14/2022 12H,311
04/14/2022 11H,273
04/14/2022 10H,193
04/14/2022 09H,420
04/14/2022 08H,323
04/14/2022 07H,280
04/14/2022 06H,296
04/14/2022 05H,251
04/14/2022 04H,210
04/14/2022 03H,166
04/14/2022 02H,489
04/14/2022 01H,427
04/14/2022 00H,261
04/13/2022 23H,270
04/13/2022 22H,464
04/13/2022 21H,641
04/13/2022 20H,601
04/13/2022 19H,424
04/13/2022 18H,654
04/13/2022 17H,567
04/13/2022 16H,416
04/13/2022 15H,331
04/13/2022 14H,28
04/13/2022 13H,-315
04/13/2022 12H,-366
04/13/2022 11H,-148
04/13/2022 10H,167
04/13/2022 09H,334
04/13/2022 08H,427
04/13/2022 07H,468
04/13/2022 06H,448
04/13/2022 05H,452
04/13/2022 04H,450
04/13/2022 03H,430
04/13/2022 02H,248
04/13/2022 01H,65
04/13/2022 00H,-8
04/12/2022 23H,213
04/12/2022 22H,451
04/12/2022 21H,412
04/12/2022 20H,502
04/12/2022 19H,546
04/12/2022 18H,242
04/12/2022 17H,-278
04/12/2022 16H,-402
04/12/2022 15H,-217
04/12/2022 14H,4
04/12/2022 13H,-118
04/12/2022 12H,188
04/12/2022 11H,101
04/12/2022 10H,-43
04/12/2022 09H,-64
04/12/2022 08H,-2
04/12/2022 07H,-41
04/12/2022 06H,-1
04/12/2022 05H,90
04/12/2022 04H,121
04/12/2022 03H,127
04/12/2022 02H,57
04/12/2022 01H,-16
04/12/2022 00H,113
04/11/2022 23H,203
04/11/2022 22H,305
04/11/2022 21H,236
04/11/2022 20H,380
04/11/2022 19H,446
04/11/2022 18H,287
04/11/2022 17H,327
04/11/2022 16H,472
04/11/2022 15H,225
04/11/2022 14H,262
04/11/2022 13H,257
04/11/2022 12H,269
04/11/2022 11H,315
04/11/2022 10H,148
04/11/2022 09H,191
04/11/2022 08H,320
04/11/2022 07H,247
04/11/2022 06H,117
04/11/2022 05H,112
04/11/2022 04H,174
04/11/2022 03H,222
04/11/2022 02H,182
04/11/2022 01H,270
04/11/2022 00H,179
04/10/2022 23H,319
04/10/2022 22H,479
04/10/2022 21H,577
04/10/2022 20H,538
04/10/2022 19H,548
04/10/2022 18H,480
04/10/2022 17H,661
04/10/2022 16H,753
04/10/2022 15H,588
04/10/2022 14H,362
04/10/2022 13H,267
04/10/2022 12H,97
04/10/2022 11H,160
04/10/2022 10H,341
04/10/2022 09H,409
04/10/2022 08H,382
04/10/2022 07H,332
04/10/2022 06H,445
04/10/2022 05H,272
04/10/2022 04H,25
04/10/2022 03H,216
04/10/2022 02H,114
04/10/2022 01H,307
04/10/2022 00H,148
04/9/2022 23H,157
04/9/2022 22H,89
04/9/2022 21H,107
04/9/2022 20H,102
04/9/2022 19H,227
04/9/2022 18H,242
04/9/2022 17H,231
04/9/2022 16H,274
04/9/2022 15H,140
04/9/2022 14H,382
04/9/2022 13H,164
04/9/2022 12H,192
04/9/2022 11H,277
04/9/2022 10H,236
04/9/2022 09H,226
04/9/2022 08H,192
04/9/2022 07H,324
04/9/2022 06H,375
04/9/2022 05H,447
04/9/2022 04H,249
04/9/2022 03H,182
04/9/2022 02H,32
04/9/2022 01H,227
04/9/2022 00H,-28
04/8/2022 23H,-41
04/8/2022 22H,-56
04/8/2022 21H,62
04/8/2022 20H,151
04/8/2022 19H,276
04/8/2022 18H,243
04/8/2022 17H,127
04/8/2022 16H,79
04/8/2022 15H,66
04/8/2022 14H,94
04/8/2022 13H,207
04/8/2022 12H,67
04/8/2022 11H,-13
04/8/2022 10H,41
04/8/2022 09H,5
04/8/2022 08H,-113
04/8/2022 07H,-90
04/8/2022 06H,-186
04/8/2022 05H,-52
04/8/2022 04H,-190
04/8/2022 03H,115
04/8/2022 02H,202
04/8/2022 01H,314
04/8/2022 00H,237
04/7/2022 23H,249
04/7/2022 22H,270
04/7/2022 21H,294
04/7/2022 20H,339
04/7/2022 19H,205
04/7/2022 18H,235
04/7/2022 17H,340
04/7/2022 16H,292
04/7/2022 15H,208
04/7/2022 14H,265
04/7/2022 13H,302
04/7/2022 12H,137
04/7/2022 11H,-24
04/7/2022 10H,-83
04/7/2022 09H,-147
04/7/2022 08H,-58
04/7/2022 07H,-1
04/7/2022 06H,58
04/7/2022 05H,169
04/7/2022 04H,202
04/7/2022 03H,259
04/7/2022 02H,274
04/7/2022 01H,482
04/7/2022 00H,389
04/6/2022 23H,201
04/6/2022 22H,302
04/6/2022 21H,26
04/6/2022 20H,-95
04/6/2022 19H,18
04/6/2022 18H,109
04/6/2022 17H,-15
04/6/2022 16H,111
04/6/2022 15H,152
04/6/2022 14H,200
04/6/2022 13H,225
04/6/2022 12H,-53
04/6/2022 11H,-193
04/6/2022 10H,-192
04/6/2022 09H,-207
04/6/2022 08H,-155
04/6/2022 07H,-298
04/6/2022 06H,-335
04/6/2022 05H,-175
04/6/2022 04H,182
04/6/2022 03H,213
04/6/2022 02H,53
04/6/2022 01H,310
04/6/2022 00H,404
04/5/2022 23H,336
04/5/2022 22H,83
04/5/2022 21H,214
04/5/2022 20H,306
04/5/2022 19H,375
04/5/2022 18H,291
04/5/2022 17H,448
04/5/2022 16H,315
04/5/2022 15H,305
04/5/2022 14H,583
04/5/2022 13H,369
04/5/2022 12H,211
04/5/2022 11H,261
04/5/2022 10H,-31
04/5/2022 09H,215
04/5/2022 08H,338
04/5/2022 07H,238
04/5/2022 06H,152
04/5/2022 05H,176
04/5/2022 04H,411
04/5/2022 03H,264
04/5/2022 02H,427
04/5/2022 01H,545
04/5/2022 00H,492
04/4/2022 23H,525
04/4/2022 22H,459
04/4/2022 21H,488
04/4/2022 20H,704
04/4/2022 19H,708
04/4/2022 18H,507
04/4/2022 17H,677
04/4/2022 16H,754
04/4/2022 15H,747
04/4/2022 14H,354
04/4/2022 13H,292
04/4/2022 12H,-57
04/4/2022 11H,30
04/4/2022 10H,78
04/4/2022 09H,14
04/4/2022 08H,-89
04/4/2022 07H,-24
04/4/2022 06H,-70
04/4/2022 05H,41
04/4/2022 04H,-67
04/4/2022 03H,-68
04/4/2022 02H,83
04/4/2022 01H,-4
04/4/2022 00H,-256
04/3/2022 23H,-121
04/3/2022 22H,101
04/3/2022 21H,329
04/3/2022 20H,661
04/3/2022 19H,817
04/3/2022 18H,823
04/3/2022 17H,752
04/3/2022 16H,692
04/3/2022 15H,582
04/3/2022 14H,417
04/3/2022 13H,-20
04/3/2022 12H,-198
04/3/2022 11H,-19
04/3/2022 10H,-14
04/3/2022 09H,128
04/3/2022 08H,361
04/3/2022 07H,172
04/3/2022 06H,284
04/3/2022 05H,370
04/3/2022 04H,617
04/3/2022 03H,710
04/3/2022 02H,764
04/3/2022 01H,631
04/3/2022 00H,796
04/2/2022 23H,883
04/2/2022 22H,1007
04/2/2022 21H,1085
04/2/2022 20H,966
04/2/2022 19H,952
04/2/2022 18H,961
04/2/2022 17H,1059
04/2/2022 16H,932
04/2/2022 15H,942
04/2/2022 14H,666
04/2/2022 13H,590
04/2/2022 12H,705
04/2/2022 11H,594
04/2/2022 10H,407
04/2/2022 09H,463
04/2/2022 08H,317
04/2/2022 07H,297
04/2/2022 06H,347
04/2/2022 05H,353
04/2/2022 04H,307
04/2/2022 03H,446
04/2/2022 02H,542
04/2/2022 01H,666
04/2/2022 00H,622
04/1/2022 23H,429
04/1/2022 22H,568
04/1/2022 21H,197
04/1/2022 20H,324
04/1/2022 19H,294
04/1/2022 18H,346
04/1/2022 17H,508
04/1/2022 16H,681
04/1/2022 15H,635
04/1/2022 14H,255
04/1/2022 13H,310
04/1/2022 12H,367
04/1/2022 11H,154
04/1/2022 10H,-87
04/1/2022 09H,-123
04/1/2022 08H,27
04/1/2022 07H,96
04/1/2022 06H,79
04/1/2022 05H,310
04/1/2022 04H,196
04/1/2022 03H,148
04/1/2022 02H,215
04/1/2022 01H,334
04/1/2022 00H,362
03/31/2022 23H,242
03/31/2022 22H,228
03/31/2022 21H,157
03/31/2022 20H,245
03/31/2022 19H,175
03/31/2022 18H,281
03/31/2022 17H,124
03/31/2022 16H,214
03/31/2022 15H,41
03/31/2022 14H,-56
03/31/2022 13H,-103
03/31/2022 12H,8
03/31/2022 11H,-99
03/31/2022 10H,-352
03/31/2022 09H,-319
03/31/2022 08H,-193
03/31/2022 07H,-288
03/31/2022 06H,-287
03/31/2022 05H,-115
03/31/2022 04H,-164
03/31/2022 03H,-31
03/31/2022 02H,247
03/31/2022 01H,38
03/31/2022 00H,-17
03/30/2022 23H,-6
03/30/2022 22H,-13
03/30/2022 21H,35
03/30/2022 20H,118
03/30/2022 19H,467
03/30/2022 18H,433
03/30/2022 17H,449
03/30/2022 16H,317
03/30/2022 15H,401
03/30/2022 14H,-269
03/30/2022 13H,-407
03/30/2022 12H,-408
03/30/2022 11H,-343
03/30/2022 10H,-644
03/30/2022 09H,-504
03/30/2022 08H,-710
03/30/2022 07H,-548
03/30/2022 06H,-352
03/30/2022 05H,-276
03/30/2022 04H,-259
03/30/2022 03H,-32
03/30/2022 02H,130
03/30/2022 01H,271
03/30/2022 00H,-147
03/29/2022 23H,10
03/29/2022 22H,55
03/29/2022 21H,65
03/29/2022 20H,38
03/29/2022 19H,-76
03/29/2022 18H,46
03/29/2022 17H,-154
03/29/2022 16H,-246
03/29/2022 15H,-292
03/29/2022 14H,-413
03/29/2022 13H,-98
03/29/2022 12H,-49
03/29/2022 11H,179
03/29/2022 10H,47
03/29/2022 09H,190
03/29/2022 08H,84
03/29/2022 07H,71
03/29/2022 06H,157
03/29/2022 05H,208
03/29/2022 04H,235
03/29/2022 03H,387
03/29/2022 02H,591
03/29/2022 01H,746
03/29/2022 00H,588
03/28/2022 23H,600
03/28/2022 22H,631
03/28/2022 21H,722
03/28/2022 20H,744
03/28/2022 19H,689
03/28/2022 18H,744
03/28/2022 17H,605
03/28/2022 16H,473
03/28/2022 15H,265
03/28/2022 14H,32
03/28/2022 13H,-77
03/28/2022 12H,-19
03/28/2022 11H,211
03/28/2022 10H,263
03/28/2022 09H,252
03/28/2022 08H,264
03/28/2022 07H,376
03/28/2022 06H,333
03/28/2022 05H,425
03/28/2022 04H,400
03/28/2022 03H,394
03/28/2022 02H,244
03/28/2022 01H,342
03/28/2022 00H,270
03/27/2022 23H,-54
03/27/2022 22H,240
03/27/2022 21H,629
03/27/2022 20H,834
03/27/2022 19H,872
03/27/2022 18H,892
03/27/2022 17H,853
03/27/2022 16H,831
03/27/2022 15H,823
03/27/2022 14H,576
03/27/2022 13H,443
03/27/2022 12H,499
03/27/2022 11H,295
03/27/2022 10H,156
03/27/2022 09H,190
03/27/2022 08H,211
03/27/2022 07H,120
03/27/2022 06H,228
03/27/2022 05H,455
03/27/2022 04H,705
03/27/2022 03H,651
03/27/2022 02H,537
03/27/2022 01H,495
03/27/2022 00H,512
03/26/2022 23H,543
03/26/2022 22H,638
03/26/2022 21H,805
03/26/2022 20H,711
03/26/2022 19H,689
03/26/2022 18H,818
03/26/2022 17H,1064
03/26/2022 16H,1067
03/26/2022 15H,971
03/26/2022 14H,804
03/26/2022 13H,316
03/26/2022 12H,-1
03/26/2022 11H,-277
03/26/2022 10H,-280
03/26/2022 09H,-164
03/26/2022 08H,143
03/26/2022 07H,98
03/26/2022 06H,160
03/26/2022 05H,476
03/26/2022 04H,367
03/26/2022 03H,352
03/26/2022 02H,290
03/26/2022 01H,221
03/26/2022 00H,488
03/25/2022 23H,317
03/25/2022 22H,514
03/25/2022 21H,767
03/25/2022 20H,724
03/25/2022 19H,665
03/25/2022 18H,599
03/25/2022 17H,631
03/25/2022 16H,553
03/25/2022 15H,16
03/25/2022 14H,-294
03/25/2022 13H,-288
03/25/2022 12H,-22
03/25/2022 11H,62
03/25/2022 10H,100
03/25/2022 09H,112
03/25/2022 08H,148
03/25/2022 07H,126
03/25/2022 06H,140
03/25/2022 05H,299
03/25/2022 04H,438
03/25/2022 03H,474
03/25/2022 02H,418
03/25/2022 01H,413
03/25/2022 00H,633
03/24/2022 23H,598
03/24/2022 22H,490
03/24/2022 21H,587
03/24/2022 20H,617
03/24/2022 19H,680
03/24/2022 18H,736
03/24/2022 17H,780
03/24/2022 16H,613
03/24/2022 15H,558
03/24/2022 14H,561
03/24/2022 13H,439
03/24/2022 12H,674
03/24/2022 11H,484
03/24/2022 10H,258
03/24/2022 09H,180
03/24/2022 08H,183
03/24/2022 07H,177
03/24/2022 06H,153
03/24/2022 05H,234
03/24/2022 04H,48
03/24/2022 03H,296
03/24/2022 02H,379
03/24/2022 01H,336
03/24/2022 00H,602
03/23/2022 23H,344
03/23/2022 22H,326
03/23/2022 21H,599
03/23/2022 20H,569
03/23/2022 19H,574
03/23/2022 18H,383
03/23/2022 17H,551
03/23/2022 16H,757
03/23/2022 15H,599
03/23/2022 14H,650
03/23/2022 13H,597
03/23/2022 12H,261
03/23/2022 11H,63
03/23/2022 10H,-141
03/23/2022 09H,-52
03/23/2022 08H,286
03/23/2022 07H,244
03/23/2022 06H,385
03/23/2022 05H,669
03/23/2022 04H,815
03/23/2022 03H,960
03/23/2022 02H,866
03/23/2022 01H,514
03/23/2022 00H,630
03/22/2022 23H,845
03/22/2022 22H,920
03/22/2022 21H,864
03/22/2022 20H,902
03/22/2022 19H,817
03/22/2022 18H,856
03/22/2022 17H,902
03/22/2022 16H,919
03/22/2022 15H,903
03/22/2022 14H,869
03/22/2022 13H,858
03/22/2022 12H,752
03/22/2022 11H,734
03/22/2022 10H,603
03/22/2022 09H,665
03/22/2022 08H,492
03/22/2022 07H,433
03/22/2022 06H,553
03/22/2022 05H,716
03/22/2022 04H,794
03/22/2022 03H,877
03/22/2022 02H,704
03/22/2022 01H,782
03/22/2022 00H,856
03/21/2022 23H,795
03/21/2022 22H,930
03/21/2022 21H,871
03/21/2022 20H,884
03/21/2022 19H,783
03/21/2022 18H,687
03/21/2022 17H,858
03/21/2022 16H,881
03/21/2022 15H,921
03/21/2022 14H,882
03/21/2022 13H,481
03/21/2022 12H,471
03/21/2022 11H,410
03/21/2022 10H,429
03/21/2022 09H,459
03/21/2022 08H,598
03/21/2022 07H,499
03/21/2022 06H,524
03/21/2022 05H,411
03/21/2022 04H,462
03/21/2022 03H,627
03/21/2022 02H,781
03/21/2022 01H,722
03/21/2022 00H,656
03/20/2022 23H,523
03/20/2022 22H,809
03/20/2022 21H,675
03/20/2022 20H,664
03/20/2022 19H,741
03/20/2022 18H,817
03/20/2022 17H,838
03/20/2022 16H,722
03/20/2022 15H,731
03/20/2022 14H,685
03/20/2022 13H,616
03/20/2022 12H,431
03/20/2022 11H,222
03/20/2022 10H,231
03/20/2022 09H,228
03/20/2022 08H,349
03/20/2022 07H,449
03/20/2022 06H,372
03/20/2022 05H,427
03/20/2022 04H,583
03/20/2022 03H,854
03/20/2022 02H,829
03/20/2022 01H,796
03/20/2022 00H,857
03/19/2022 23H,829
03/19/2022 22H,841
03/19/2022 21H,854
03/19/2022 20H,863
03/19/2022 19H,887
03/19/2022 18H,864
03/19/2022 17H,888
03/19/2022 16H,879
03/19/2022 15H,915
03/19/2022 14H,865
03/19/2022 13H,782
03/19/2022 12H,683
03/19/2022 11H,779
03/19/2022 10H,796
03/19/2022 09H,877
03/19/2022 08H,794
03/19/2022 07H,827
03/19/2022 06H,892
03/19/2022 05H,890
03/19/2022 04H,816
03/19/2022 03H,946
03/19/2022 02H,774
03/19/2022 01H,788
03/19/2022 00H,914
03/18/2022 23H,1069
03/18/2022 22H,1033
03/18/2022 21H,1078
03/18/2022 20H,1081
03/18/2022 19H,1072
03/18/2022 18H,1064
03/18/2022 17H,1083
03/18/2022 16H,1098
03/18/2022 15H,1055
03/18/2022 14H,827
03/18/2022 13H,843
03/18/2022 12H,899
03/18/2022 11H,821
03/18/2022 10H,661
03/18/2022 09H,818
03/18/2022 08H,807
03/18/2022 07H,738
03/18/2022 06H,802
03/18/2022 05H,687
03/18/2022 04H,663
03/18/2022 03H,606
03/18/2022 02H,543
03/18/2022 01H,424
03/18/2022 00H,712
03/17/2022 23H,724
03/17/2022 22H,902
03/17/2022 21H,979
03/17/2022 20H,899
03/17/2022 19H,901
03/17/2022 18H,1026
03/17/2022 17H,1028
03/17/2022 16H,1004
03/17/2022 15H,1030
03/17/2022 14H,916
03/17/2022 13H,720
03/17/2022 12H,491
03/17/2022 11H,268
03/17/2022 10H,134
03/17/2022 09H,375
03/17/2022 08H,477
03/17/2022 07H,533
03/17/2022 06H,480
03/17/2022 05H,387
03/17/2022 04H,648
03/17/2022 03H,759
03/17/2022 02H,776
03/17/2022 01H,469
03/17/2022 00H,-11
03/16/2022 23H,447
03/16/2022 22H,917
03/16/2022 21H,1162
03/16/2022 20H,1141
03/16/2022 19H,1099
03/16/2022 18H,981
03/16/2022 17H,927
03/16/2022 16H,847
03/16/2022 15H,836
03/16/2022 14H,610
03/16/2022 13H,591
03/16/2022 12H,654
03/16/2022 11H,537
03/16/2022 10H,275
03/16/2022 09H,398
03/16/2022 08H,346
03/16/2022 07H,426
03/16/2022 06H,403
03/16/2022 05H,552
03/16/2022 04H,140
03/16/2022 03H,407
03/16/2022 02H,521
03/16/2022 01H,318
03/16/2022 00H,242
03/15/2022 23H,-69
03/15/2022 22H,607
03/15/2022 21H,726
03/15/2022 20H,577
03/15/2022 19H,917
03/15/2022 18H,937
03/15/2022 17H,912
03/15/2022 16H,884
03/15/2022 15H,896
03/15/2022 14H,775
03/15/2022 13H,806
03/15/2022 12H,755
03/15/2022 11H,517
03/15/2022 10H,395
03/15/2022 09H,419
03/15/2022 08H,687
03/15/2022 07H,492
03/15/2022 06H,362
03/15/2022 05H,245
03/15/2022 04H,-73
